gene,expression
100757647,1.559955
100760238,1.01815425
100760532,10.04511
100761405,0.0
100761113,10.875499999999999
100754742,0.57247125
100760824,209.94025000000002
100755035,0.0
100762470,0.027203500000000002
100761693,79.542475
100764500,0.0
100764797,0.0
100755321,4.913625
100764203,58.7414
100762756,17.85465
100765375,0.99852875
103163223,0.0884616
100761982,13.091750000000001
100765086,34.0146
100766751,0.0
100767046,0.0
100766461,4.318485
100768376,0.021828075
100768090,0.0
100767799,0.0
100755907,0.010978475
100768666,0.041039825
100769236,0.04798685
100769523,0.082265
100770100,0.0
100768959,0.14384635
100769807,0.0
100756193,0.0
100770388,0.0
100756485,0.0
103160850,0.0
100756782,0.08355875
103160728,0.12278665
100750439,10.822902500000001
100765873,194.31850000000003
100766168,10.0202125
103161316,0.6038075
100750724,30.281500000000005
100767327,65.76435
100758510,5.106095
100759087,0.0
103163576,0.0
100758799,0.107566
103161772,0.0
100751501,9.918575
100752074,4.6739774999999995
100752668,0.0
100751021,57.263374999999996
100752969,0.5249635
103163068,0.128298675
100753568,0.43258194999999994
100754170,0.082272
100753267,64.05435
103163463,0.06061725
100753870,18.067625
103160754,43.715675000000005
100752970,18.107750000000003
100753871,0.0
100754171,14.499325
100752669,0.0612398
100770668,76.300775
100752366,237.09
100770953,4.61967
100753569,243.15550000000002
100754743,0.0
100754457,0.51691025
100771531,0.64942975
100771822,0.0
100772103,0.0
100755036,0.0
100772392,2.25036
100772686,37.799325
100771239,41.2765
103163900,3.9483574999999997
100755322,74.886375
100755908,0.257890425
100773180,6.975035
100773462,0.0492509
100756194,0.0
100756486,1.1428905
100773751,4.4456175
100756783,10.041215
100757070,55.119375
100755615,29.373874999999998
103160753,0.5253575
103163931,0.12534025
100757648,34.174075
100757933,11.637599999999999
102466556,0.0
100774047,9.666557500000001
100758800,0.0
100774627,0.0
100758511,14.262775
100774918,0.014943425
100759088,13.712875
100758227,125.50375
102464883,0.0
102464896,0.0
100759657,0.0
100759946,0.276515225
100750619,64.303875
103164017,0.0
100760533,0.02402185
100760239,6.583145
100751208,0.0854801
103162392,2.538565
100761114,0.0
100751502,0.0
100751789,0.082071
100774338,70.7187
100760825,14.055100000000001
100761406,5.024975
100752367,0.0
100761983,0.00621825
100751689,0.0
100762569,0.0
100762271,1.03578375
100763147,0.0
100762856,4.15449
100751975,0.012998575
100763721,0.0
100764008,0.02761735
100761694,26.149575000000002
100763439,0.0
103159906,0.0
100752262,24.724725
103161117,0.987009
103161118,0.126625075
100752559,23.6691
100752075,27.070675
100764304,87.79495
100752860,0.0
100764899,4.0727575
100753160,0.0070551
100765186,2.24937
100764603,68.43525
100754632,0.0
100765766,0.0
100766058,0.0
100766540,0.0
100753759,3.1277625
100765476,35.368775
103164222,0.0
100767414,0.15781985
100767126,76.9388
100753457,21.9483
100769043,0.026711625
100768761,1.37038375
