gene,expression
100754456,0.0
100760238,0.98881475
100760532,7.7536275
100761113,7.8514375
100761405,0.0
100760824,178.68900000000002
100754742,0.39155375000000003
100755035,0.0
100762470,0.039707675
100761693,97.725775
100764500,0.0
100764797,0.0
100755321,3.7749550000000003
100764203,39.615475
103163223,0.11883602500000001
100761982,10.5948225
100762756,24.5992
100765375,1.12377
100765086,28.106625
100767046,0.0
100766751,0.20651075000000002
100766461,5.648922499999999
100755907,0.010415275
100767799,0.0
100768376,0.0
100768666,0.0181034
100768090,0.0258615
100768959,0.1176026
100769236,0.0
100769807,0.0
100756193,0.0
100770388,0.0
100770100,0.0
100769523,0.05247825
100756485,0.0
100756782,0.0
103160850,0.0
103160728,0.1400505
100750439,11.072045
100765873,149.99
100766168,7.833997499999999
100750724,35.6038
103161316,0.640275
100767327,69.037275
100758510,3.0557849999999998
103161772,0.0
100758799,0.0735595
103163576,0.0
100759087,0.0
100751501,14.4024
100752074,3.8400024999999998
100751021,49.39715
100752668,0.0
100752969,0.37218025
100753568,0.408052
103163068,0.155806325
100753267,40.493225
103163463,0.0
100754170,0.050489875000000004
100753870,14.906025
100752366,136.0355
100752970,13.412375
103160754,35.39775
100752669,0.048630599999999996
100770668,58.067949999999996
100753871,0.0
100753569,187.16925000000003
100754171,13.267375000000001
100770953,4.363075
100754457,0.8921092499999999
100772103,0.0
100771822,0.0
100754743,0.0
100771531,1.1649224999999999
100755036,0.0
100772392,2.939565
100771239,45.6743
100772686,33.071275
103163900,5.47472
100755322,49.36145
100755908,0.250908
100773180,4.3357425
100773462,0.1789355
100756486,1.6732522500000002
100756194,0.0
100773751,9.4484
100756783,8.554659999999998
100755615,26.251175
103160753,0.534098825
100757070,43.641149999999996
103163931,0.11864450000000001
100757648,36.813
100757933,11.4389
102466556,0.0
100774047,15.047999999999998
100758227,96.46
102464883,0.0
102464896,0.0
100774627,0.0158768
100758800,0.0
100758511,9.0091675
100774918,0.02971415
100759088,11.00109
100759946,0.19271975000000002
100759657,0.0
103162392,2.3123099999999996
100750619,46.2666
103164017,0.0
100774338,51.09295
100760533,0.0
100751208,0.053909849999999995
100760239,7.101615000000001
100761114,0.0
100751789,0.078417
100751502,0.047479775
100760825,13.591999999999999
100761406,9.3154675
100752367,0.0
100761983,0.0
100762569,0.014620875
100751689,0.0
100763147,0.0078457
100762856,2.8773152499999997
100762271,1.03852225
100751975,0.0
100761694,38.4237
100763721,0.0
100763439,0.00436925
103159906,0.0
100764008,0.061117375
100752262,18.189224999999997
100752075,12.150895
100764304,81.60362500000001
103161117,1.4454765
103161118,0.101123275
100752559,14.593575
100752860,0.0
100764899,6.6392425
100753160,0.0593805
100765186,1.5405122500000001
100764603,47.749674999999996
100766540,0.0
100766058,0.0
100765766,0.0
100754632,0.0
100765476,30.56055
100753759,5.0665975
100753457,24.655275
103164222,0.0
100767414,0.24256145
100767126,58.325025
100769043,0.016121125
100768761,1.2515550000000002
100754925,1.6478125
100755217,1.2207050000000002
100768292,26.325100000000003
100768002,10.52263
102464950,0.0
103161344,1.751135
100755801,2.1514875
100770101,6.809699999999999
100769524,10.6350975
100769808,0.0
100770583,5.2943549999999995
100771153,0.04244515
103159091,0.3920565
100771732,0.0
100772021,14.370125
100755507,179.22475
100756686,0.0
100772304,0.0
100756973,0.0
100772598,0.0
103161345,0.0
100771441,82.894925
100770871,34.357275
100772891,62.9547
103159391,0.0
100757547,17.550675
100757261,21.960199999999997
100773656,53.896775000000005
100773181,9.724197499999999
100774523,0.0
100774815,0.0089317
100750331,72.7164
100773946,40.1192
103159392,0.13864674999999999
100751108,0.0
100752777,5.7787025
100759269,0.58718
100750620,46.985925
100758986,43.704075
100760055,0.1012187
100759557,22.6179
100760932,0.0
100761510,2.33464
100753080,3.30382
100762386,0.92231925
100761220,2.2592475
100761797,0.25206025
100762088,7.006410000000001
100753375,0.0
100762968,0.0
100763257,0.0
100762678,38.3635
100760643,75.51055000000001
100763722,19.301825
100689376,683.97
100764305,0.0
100764900,0.010205475
100765187,0.05993325000000001
100764604,4.77515
100753676,65.099375
100753973,19.156675
100689460,4.0468725
100765665,175.92104999999998
100766252,0.02659025
100764009,24.1958
100766833,34.002025
100767127,0.111145
100754271,18.6491
100754557,12.2604375
100765955,4.3219650000000005
100766541,69.464125
100767904,0.22721775
100754845,3.02362
103161370,0.0
103161371,0.04749925
100755135,2.01442
100755419,0.0
100767415,13.971425
103164372,0.04994425
100768667,31.217475
100755711,0.008673575
100768192,14.763874999999999
100769526,11.8353
100768960,17.135225
100820646,0.0
100756293,0.0
100770103,0.013336975
103159378,0.0748885
100756877,6.1497475
