gene,expression
100757647,1.04845625
100760238,1.1207625
100760532,9.7017625
100761405,0.0
100761113,8.565270000000002
100754742,0.4755495
100760824,209.13525
100755035,0.0
100762470,0.01249165
100761693,87.29637500000001
100764797,0.0
100764500,0.0
100755321,5.3325125
100764203,58.726925
100762756,16.6591
100765375,0.8073572499999999
103163223,0.100646025
100761982,12.492125000000001
100765086,33.47645
100766751,0.0
100767046,0.0
100766461,4.4657275
100755907,0.0
100768090,0.0
100767799,0.0
100768376,0.0
100768666,0.0
100768959,0.0545205
100769523,0.0155426
100769236,0.15399625
100770100,0.0
100769807,0.0
100756193,0.0
100756485,0.0
100770388,0.0
100756782,0.0518925
103160850,0.0
103160728,0.11627799999999999
100765873,168.42174999999997
100766168,10.041155
100750439,10.964125
100750724,24.706549999999996
103161316,0.4920675
100767327,63.197375
100759087,0.0
103161772,0.0
100751501,9.758152500000001
100758799,0.12482569999999998
100758510,4.880655000000001
103163576,0.0
100752074,4.5967649999999995
100751021,56.64512500000001
100752668,0.0
100752969,0.519216
100753568,0.33688724999999997
103163068,0.17548249999999999
100754170,0.09992585
100753870,20.0287
100753267,57.752075000000005
103163463,0.0568255
100752970,19.26275
103160754,39.691449999999996
100753871,0.0
100752669,0.06601552499999999
100770668,80.56535
100753569,189.424
100754171,15.184524999999999
100770953,5.5062175
100754457,0.64692025
100754743,0.0
100772103,0.007216025
100771531,0.36787425000000007
100771822,0.0
100752366,220.678
100755036,0.0
100772392,2.341015
100771239,37.382125
100772686,35.423375
103163900,3.63519
100755908,0.2732205
100755322,72.61567500000001
100773180,5.547525
100773462,0.060624475
100756194,0.0
100756486,1.3851775
100773751,4.134475
100756783,13.191875
100755615,27.88025
103160753,0.6056235000000001
100757070,53.353975
103163931,0.26593325
100757648,32.062625
100757933,12.382025
102466556,0.0
100774047,8.9416875
100758227,143.925
102464883,0.0
102464896,0.0
100758511,15.122
100774627,0.0
100758800,0.0
100774918,0.00484095
100759088,12.638625
100759657,0.012341875
100759946,0.41328725
100750619,53.3899
103162392,2.69807
103164017,0.0
100760533,0.0
100760239,6.1724125
100751208,0.07159030000000001
100761114,0.0
100751789,0.0
100751502,0.0
100760825,15.2287
100774338,78.59292500000001
100761406,6.54751
100761983,0.0
100752367,0.0
100751689,0.0
100762569,0.0
100763147,0.0
100762271,1.3344775
100762856,4.12367
100761694,27.757125000000002
100751975,0.0
100763721,0.0
100763439,0.0
103159906,0.0
100752262,25.929949999999998
100764008,0.081741225
103161117,1.35678575
103161118,0.21432035
100752559,22.9919
100764304,85.390325
100752860,0.0
100764899,6.0877075
100753160,0.003216375
100765186,2.173035
100752075,35.509275
100764603,67.05965
100766058,0.0
100765766,0.0
100754632,0.0
100766540,0.0
100753759,2.9346125
100753457,23.814125
100765476,29.765725
103164222,0.0
100767414,0.096075775
100767126,73.77737499999999
100769043,0.0167923
100768761,1.7715774999999998
100754925,1.6357225
100755217,1.0644635
100768292,19.208875
100768002,11.1973
102464950,0.0
103161344,2.112425
100755801,2.4640925
100770101,13.199575
100769524,13.88315
100769808,0.0
100770583,7.76811
100771153,0.058562325
103159091,0.49099349999999997
100771732,0.0
100772021,15.833200000000001
100756686,0.0
100772304,0.0
100756973,0.0
100772598,0.0
103161345,0.0
100771441,97.78335
100772891,45.709225
103159391,0.0
100755507,244.95524999999998
100757261,23.59215
100757547,30.656750000000002
100770871,45.429325000000006
100773181,13.061125
100774815,0.0
100774523,0.0
100773656,153.87900000000002
100773946,36.994074999999995
103159392,0.03931625
100750331,92.57184999999998
100751108,0.0
100759269,0.893421
100752777,4.8568175
100750620,43.23615
100760055,0.103163275
100758986,51.129125
100760932,0.0
100759557,23.877225000000003
100761510,1.8291825
100753080,2.7203
100762386,0.5524475
100761797,0.166065775
100762088,7.248995000000001
100761220,4.5038625
100753375,0.0
100762968,0.0
100763257,0.0
100760643,70.6244
100762678,26.802549999999997
100763722,20.096049999999998
100689376,863.63875
100764305,0.0
100765187,0.0
100764900,0.0
100764604,6.737515
100753676,68.53254999999999
100753973,13.776325
100689460,5.6674875
100765665,82.50037499999999
100766252,0.0
100767127,0.0654339
100766833,6.919740000000001
100754271,10.695699999999999
100754557,7.416939999999999
100765955,3.3083475
100764009,32.115775
100767904,0.4494699999999999
100754845,1.64039575
100766541,62.0026
103161370,0.0
103161371,0.12873475
100755135,2.4837175
100755419,0.0
100768192,11.608827499999999
100767415,16.350099999999998
103164372,0.0523665
100755711,0.0
100768667,47.8699
100768960,15.810125
100769526,14.011575
100820646,0.0
100756293,0.0
100770390,0.0
103161373,0.3926815
100757462,0.0
100756007,3.21823
100770103,0.0119199
103159378,0.03843775
100756877,5.7638300000000005
100769810,86.165575
100757169,9.0384725
100757748,0.279037
100770955,18.169275
103159421,0.0
103164539,0.200233075
100758322,0.0
100771533,13.1015725
100758038,13.439824999999999
100771241,4.4337875
100771824,13.977275
100770670,398.68850000000003
100772106,1.950115
100772395,22.59205
100773553,0.0
100772976,0.0058356
100773269,0.0
100774628,0.28880925
100773843,0.0
100772689,1.6901075
103158642,0.84998725
100774138,0.8020547500000001
100758613,40.9955
100774919,12.2648
100750441,0.0
100758900,0.0
100750726,4.3369349999999995
100689417,35.40065
100759191,18.52535
100751023,121.230725
103159150,0.12681007500000002
100752182,0.0
100751897,0.0
100752475,0.0090482
100751608,21.8289
100759767,10.554962499999998
100751312,0.1414813
103159102,39.233399999999996
100760056,3.0267075000000006
100760350,0.0326126
103159240,0.0
100760644,0.0
100770672,0.0
100770105,0.0
100770956,0.0
100771243,0.0
100761511,0.0
100761221,18.05705
100762089,0.0
100771826,0.0
100761798,0.0
100771535,7.559805
100760933,14.013185000000002
100762387,5.6793025
100773271,0.24514525
100763343,0.0
100772108,0.0
100772691,0.0
100772978,0.0
100773555,0.0
100773845,0.17517515
100764116,14.656199999999998
100763827,1.7604075
100763049,11.127815
103160239,0.0
100764712,9.9964675
100764416,45.6724
103159776,2.598635
100765189,99.37415
100774140,0.0
100774427,0.0
100765768,11.235000000000001
100766060,0.0
100775006,0.10523547500000001
103159836,1.4281975
100767801,0.00968145
100750524,0.0
100767513,0.0
100751111,0.0
100768091,0.0
103159957,0.008125625
100767223,10.3467825
103160405,0.0
100751403,0.0
100769239,5.10928
103160183,0.6918285000000001
100769812,1.8082875
100751978,1.69991
100769528,3.0509675
100751692,15.24655
100766644,13.751750000000001
100766935,30.5756
100765478,65.077575
100768378,5.966662500000001
103159992,0.0
100757650,0.0
100752562,0.27435925000000005
100752863,0.00985735
100752265,146.3705
103160219,0.0
100758512,0.0
100758228,43.727174999999995
100753163,16.448375
100820676,0.0
100759371,0.24186775
100753460,0.3687475
100759089,0.0
100759658,0.0
100758801,26.961000000000002
103160634,0.0
103160653,0.0
103160924,0.0
100754272,0.0
100754558,0.0
100759947,26.293675
100755909,0.0
100755616,3.8781524999999997
100753762,2.80999
100754846,3.6489900000000004
100756195,69.6182
100756784,53.93665
100760241,0.0
100756487,13.179375
100760534,1.034051
100760826,0.0
100757363,0.6446262500000001
103160821,0.0
103160839,0.0
100757071,9.652425000000001
100761407,10.5523775
100761115,68.62292500000001
103161022,1.024911
103161442,0.0097724
100761695,35.77395
100761985,0.0
