gene,expression
100757647,1.3502435000000002
100760238,0.9422755
100760532,9.06589
100761405,0.006098425
100761113,8.885724999999999
100760824,217.68
100754742,0.61876
100762470,0.021940225
100755035,0.0
100764500,0.0
100764797,0.0
100755321,5.0207825
100761693,82.025375
100764203,49.113575
100762756,20.278000000000002
100765375,1.138347
103163223,0.07504287500000001
100761982,11.65981
100765086,33.060075
100766461,4.72431
100767046,0.0
100766751,0.200166
100768090,0.0
100768376,0.0
100755907,0.0
100767799,0.0
100768666,0.0190901
100768959,0.095490475
100769236,0.14481835
100769523,0.01914135
100756193,0.0
100770388,0.0
100769807,0.0
100770100,0.0
100756485,0.0
103160850,0.05935825
103160728,0.15855529999999998
100756782,0.09013674999999999
100750439,12.3812525
100765873,173.94125
100766168,8.948725
103161316,1.224355
100750724,32.179500000000004
100767327,67.74175000000001
100758510,4.4850275
103161772,0.0
103163576,0.0
100758799,0.16143077500000003
100759087,0.006698575
100751501,11.2686075
100752074,4.36454
100751021,54.06725
100752668,0.0
100752969,0.51521225
100753568,0.49913075
103163068,0.206376025
100754170,0.09789975
100753267,53.14175
103163463,0.0
100753870,16.802300000000002
103160754,37.11435
100752970,16.157725
100753871,0.0
100752669,0.039123099999999994
100770668,69.915725
100752366,218.8755
100754171,14.11195
100753569,204.01850000000002
100770953,4.4382275
100754457,0.72291825
100771822,0.0
100772103,0.0
100771531,0.5108165
100754743,0.0
100755036,0.0
100772392,2.4730675
100771239,40.801025
100772686,34.430525
103163900,3.730505
100755322,63.960025
100755908,0.14977164999999998
100773180,5.2366325
100773462,0.1177685
100773751,7.0905000000000005
100756486,1.52649525
100756194,0.0
100756783,11.41817
100757070,50.804225
103163931,0.3538635
100755615,25.42805
103160753,0.5148885
100757648,35.3174
100757933,12.0885
102466556,0.0
100774047,11.992845
100758227,117.29325
102464883,0.0
102464896,0.0
100774627,0.0
100758800,0.0
100758511,16.14095
100774918,0.00911005
100759088,11.937190000000001
100759657,0.0
100759946,0.33222300000000005
100750619,60.23672500000001
103162392,2.2773425
103164017,0.0
100760533,0.0
100751208,0.060509725
100760239,6.637175
100751502,0.0
100761114,0.0
100751789,0.079251
100774338,63.362775000000006
100760825,14.07375
100761406,7.227544999999999
100752367,0.0
100761983,0.0
100751689,0.0
100762569,0.0
100763147,0.0
100762271,1.204356
100762856,5.6894100000000005
100761694,35.273225
100751975,0.0
100763721,0.0
100763439,0.0
103159906,0.0
100752262,23.76745
100764008,0.05150405
103161117,0.65564025
103161118,0.163818075
100764304,87.66645
100752559,19.514200000000002
100752075,22.634750000000004
100752860,0.0
100764899,5.0778775
100753160,0.04099385
100765186,2.677275
100764603,61.909099999999995
100765766,0.0
100766540,0.0
100766058,0.0
100754632,0.0
100753759,3.18271
100765476,30.89705
100753457,22.949975
103164222,0.0
100767414,0.17438452499999998
100767126,71.26905
100754925,1.4376324999999999
100769043,0.03063635
100768761,1.8982774999999998
100755217,1.128956
100768292,19.6929
100768002,11.23361
102464950,0.0
103161344,1.41006075
100755801,3.0800125000000005
100770101,10.1677425
100769524,11.6347075
100769808,0.1223515
100770583,7.1654575
100771153,0.04843685
103159091,0.36317275000000004
100771732,0.0
100772021,14.29215
100756686,0.0
100772304,0.0
100756973,0.0
100772598,0.0
103161345,0.0
100755507,199.4575
100771441,90.573275
100772891,54.282349999999994
103159391,0.0
100757261,20.378999999999998
100757547,24.3877
100770871,41.055825
100773181,11.447825
100773656,111.55700000000002
100774523,0.0
100774815,0.0088353
100750331,96.2528
100773946,33.951225
103159392,0.1405025
100751108,0.0
100752777,5.423595
100759269,0.632099
100758986,47.553575
100760055,0.06526275000000001
