gene,expression
100757647,0.08555725
100760238,1.1802355
100760532,7.362405
100761405,0.0105239
100761113,6.9145375
100760824,169.751
100754742,0.29278075
100755035,0.0
100762470,0.0421642
100764500,0.0
103163223,0.0557167
100761982,9.85994
100764797,0.0
100755321,3.6436075000000003
100764203,36.59905
100761693,101.15382500000001
100765375,1.188076
100762756,26.785325
100765086,29.092275
100767046,0.0
100766461,5.24272
100766751,0.0874515
100755907,0.0
100767799,0.0
100768090,0.0
100768376,0.0
100768666,0.03217545
100769236,0.01246165
100768959,0.069533275
100769807,0.0
100770100,0.0
100756193,0.0
100769523,0.13873649999999998
100770388,0.0
100756485,0.0
103160728,0.1257412
100756782,0.04503025
103160850,0.10834099999999999
100750439,11.048765
100765873,140.8475
100766168,6.957487499999999
103161316,2.3514925
100750724,34.1940625
100767327,68.63575
103163576,0.0
100759087,0.0
100758510,2.8588225
103161772,0.0
100758799,0.02127635
100751501,14.28415
100752074,4.0105699999999995
100751021,44.511575
100752668,0.0
100752969,0.43362
100753568,0.34366274999999996
103163068,0.161968175
100754170,0.0320142
100753267,38.14185
103163463,0.0
100753870,13.694650000000001
100752366,119.22399999999999
103160754,32.443
100752970,13.118425
100753871,0.0
100752669,0.05911714999999999
100770668,54.394850000000005
100754171,12.633075
100770953,4.617065
100753569,187.19424999999998
100771822,0.0
100754457,1.0754489999999999
100771531,0.9767492500000001
100754743,0.0
100772103,0.0
100755036,0.0
100772392,3.0943575
100772686,32.422075
100771239,46.341775000000005
103163900,5.232552500000001
100755322,45.805425
100755908,0.272551
100773180,4.02028
100773462,0.2419265
100756194,0.0
100773751,10.3879125
100756486,2.32895
100756783,8.687777500000001
100757070,41.882075
103163931,0.1717785
100755615,26.35075
103160753,0.29961475
100757648,36.298525
100757933,11.6372
102466556,0.0
100774047,14.6994
100774627,0.0
100758800,0.0
100758511,9.5325925
100758227,88.078775
102464883,0.0
102464896,0.0
100774918,0.01221055
100759088,10.564495
100759657,0.010178825
100759946,0.19483775
103162392,2.2092375
100750619,44.002649999999996
103164017,0.0
100760533,0.0
100751208,0.055417350000000004
100760239,6.7148975
100761114,0.0
100751502,0.0
100751789,0.0617345
100774338,47.25555000000001
100760825,13.435424999999999
100761406,9.096552500000001
100752367,0.0
100761983,0.0
100762569,0.0
100751689,0.0
100763147,0.0
100762271,0.7718437499999999
100762856,3.5313775
100751975,0.0105399
100763721,0.0
100752075,9.063690000000001
100763439,0.003356925
