100754456	0.0
100757647	0.855898
100760238	1.56068
100760532	9.02013
100761405	0.0
100761113	9.55313
100754742	0.364623
100760824	208.807
100755035	0.0
100762470	0.0
100764500	0.0
100764797	0.0
100755321	5.71215
100761693	81.4252
100764203	62.3308
100762756	16.3237
100765375	0.819762
103163223	0.067384
100761982	11.7377
100765086	32.3825
100766751	0.0
100767046	0.0
100766461	5.00149
100768376	0.0
100755907	0.0
100767799	0.0
100768090	0.0
100768666	0.0
100768959	0.0
100769236	0.184618
100769807	0.0
100769523	0.0
100756193	0.0
100770388	0.0
100770100	0.0
100756485	0.0
103160850	0.0
100756782	0.20757
103160728	0.197565
100750439	10.6798
103161316	0.0
100750724	30.5665
100765873	154.863
100766168	8.8976
100767327	63.0051
103163576	0.0
103161772	0.0
100758799	0.0
100759087	0.0
100758510	3.8788
100751501	10.9588
100752074	4.02755
100751021	54.8711
100752969	0.311632
100752668	0.0
103163068	0.163456
100753568	0.206632
100754170	0.301377
100753267	56.1553
103163463	0.227302
100753870	19.9029
103160754	41.2797
100752970	17.5862
100753871	0.0
100754171	14.4638
100770953	5.2039
100753569	173.376
100752669	0.0435491
100770668	79.5812
100752366	210.015
100754743	0.0
100772103	0.0
100771822	0.0
100754457	0.486014
100771531	0.182249
100755036	0.0
100772392	2.67153
100771239	38.069
100772686	33.8803
103163900	4.06668
100755322	67.9787
100755908	0.304118
100773180	5.22181
100773462	0.120296
100756194	0.0
100773751	5.70839
100756486	1.19344
100756783	14.1957
100757070	50.1093
103163931	0.117676
100757648	34.5241
100755615	27.4408
103160753	0.577323
100757933	11.9107
102466556	0.0
100774047	9.73866
100758227	143.175
102464883	0.0
102464896	0.0
100774627	0.0
100758511	18.4572
100758800	0.0
100774918	0.0
100759088	11.051
100759946	0.340268
100759657	0.0
103162392	2.56517
100750619	50.2729
103164017	0.0
100760533	0.0
100760239	6.77568
100751208	0.0657003
100774338	74.4949
100761114	0.0
100751502	0.0
100751789	0.0
100760825	16.2751
100761406	8.36514
100752367	0.0
100761983	0.0
100762569	0.0
100751689	0.0
100763147	0.0
100762271	1.63981
100762856	4.36597
100751975	0.0
100763721	0.0
100761694	31.6445
100763439	0.0
103159906	0.0
100764008	0.0363097
100752262	25.3291
103161117	1.37556
103161118	0.32719
100752559	22.6819
100764304	81.0317
100752860	0.0
100752075	32.0224
100764899	6.19354
100753160	0.0
100765186	2.46921
100764603	61.9068
100754632	0.0
100765766	0.0
100766058	0.0
100766540	0.0
100753759	3.06752
100765476	27.0136
103164222	0.0
100767414	0.0650501
100753457	22.6482
100767126	79.2768
100769043	0.0
100768761	1.99278
100754925	1.84892
100755217	1.24209
100768292	17.8984
100768002	11.6948
102464950	0.0
103161344	1.57542
100755801	1.50624
100770101	11.914
100769524	13.2246
100769808	0.0
100770583	6.94657
100771153	0.0812848
103159091	0.406244
100771732	0.0
100772021	16.2958
100756686	0.0
100772304	0.0
100756973	0.0
100772598	0.0
103161345	0.0
100771441	98.6216
100770871	44.0267
100755507	227.781
100772891	41.5362
103159391	0.0
100757261	22.5562
100757547	29.8237
100773181	12.9084
100774523	0.0
100774815	0.0
100773656	153.869
100750331	88.3846
100773946	37.8869
103159392	0.0
100751108	0.0
100759269	0.706744
100752777	4.90218
100750620	38.9606
100758986	51.6417
100760055	0.16451
100760932	0.0
100759557	25.3268
100761510	2.19453
100753080	3.07811
100762386	0.793857
100761220	4.49033
100761797	0.155771
100762088	8.02452
100763257	0.0
100753375	0.0
100762968	0.0
100762678	33.1466
100760643	76.618
100763722	22.7435
100689376	886.685
100764305	0.0
100765187	0.0
100764900	0.0
100764604	8.11082
100753676	66.8896
100753973	13.6704
100689460	7.98996
100765665	109.839
100766252	0.0
100754271	13.1232
100754557	9.78829
100765955	4.14079
100767127	0.111141
100766833	8.58901
100764009	32.7709
100767904	0.626559
100754845	1.92162
103161371	0.0
103161370	0.0
100755135	3.12361
100766541	80.9607
100755419	0.0
100767415	19.2755
103164372	0.0
100755711	0.0
100768192	14.9077
100768667	53.2446
100768960	19.2644
100769526	13.9831
100820646	0.0
100756293	0.0
100757169	8.31421
100770390	0.0
100757462	0.0
103161373	0.705936
100756007	3.6476
100770103	0.0476796
103159378	0.153751
100756877	6.28307
100769810	83.6777
100757748	0.363137
100770955	19.186
103164539	0.241988
103159421	0.0
100758322	0.0
100770670	420.47
100771533	17.0416
100771824	16.2877
100772106	2.7294
100758038	15.563
100771241	5.0713
100772976	0.0
100758613	40.6804
100773269	0.0
100773553	0.0
100773843	0.0
100772395	26.3707
100774628	0.245648
100774138	0.970639
100772689	1.96255
103158642	0.609733
100774919	11.3741
100758900	0.0
100750441	0.0
100750726	5.43169
100759191	22.2183
100689417	39.5582
100751023	122.693
103159150	0.253182
100752475	0.0361928
100751897	0.0
100752182	0.0
100751608	18.7963
100760056	2.9692
100759767	13.6155
100751312	0.156584
103159102	37.119
100760350	0.0329554
103159240	0.0
100760644	0.0
100770672	0.0
100771243	0.0
100770956	0.0
100770105	0.0
100761511	0.0
100761221	25.0907
100762089	0.0
100771826	0.0
100761798	0.0
100771535	7.65627
100760933	17.7203
100762387	7.60774
100772108	0.0
100772691	0.0
100773845	0.206835
100763343	0.0
100772978	0.0
100773555	0.0
100773271	0.253205
100764116	15.2872
100763827	2.47009
100763049	13.7309
103160239	0.0
100764712	10.623
100764416	49.1698
103159776	2.58789
100765189	94.5256
100774140	0.0
100774427	0.0
100765768	10.6526
100766060	0.0
100775006	0.10486
103159836	1.29054
100767513	0.0
100750524	0.0
100751111	0.0
100767801	0.0387258
100768091	0.0
103159957	0.0325025
100767223	10.8324
103160405	0.0
100751403	0.0
100769239	5.53942
103160183	0.605381
100769812	1.79766
100751978	1.78057
100769528	3.14871
100751692	15.9503
100752863	0.0
100757650	0.0
100766644	13.0245
100766935	36.4767
100752562	0.316188
100765478	70.9691
100768378	5.99594
103159992	0.0
100758512	0.0
100753163	17.6022
100820676	0.0
100752265	143.446
103160219	0.0
100758228	43.2454
100759371	0.333268
100759089	0.0
100759658	0.0
100753460	1.47499
100758801	26.2022
103160653	0.0
100754558	0.0
103160924	0.0
103160634	0.0
100754272	0.0
100759947	25.2639
100755909	0.0
100755616	3.69764
100753762	2.90474
100754846	3.55867
100756195	70.8554
100760241	0.0
100760534	0.77623
100760826	0.0
100756784	53.1192
100756487	12.6325
100757363	0.877412
103160821	0.0
103160839	0.0
100757071	9.75639
100761407	11.4257
100761115	74.979
103161022	0.852681
103161442	0.0
100761695	32.0548
100761985	0.0
100765877	0.0
100762273	7.04358
