100757647,1.06419
100754456,0.0
100760238,1.13184
100760532,9.19995
100761405,0.0
100761113,8.10847
100760824,141.689
100754742,0.44228
100755035,0.0
100762470,0.0512603
103163223,0.0
100761982,11.4634
100764500,0.0
100764797,0.0
100755321,3.85018
100764203,34.2479
100762756,30.0209
100765375,1.32086
100761693,139.032
100765086,29.361
100767046,0.0
100766461,6.49696
100766751,0.0
100768090,0.0
100755907,0.0
100767799,0.0
100768376,0.0
100768666,0.155776
100769807,0.0
100768959,0.0517575
103160850,0.0
100769236,0.124439
100756193,0.0
100770100,0.0901643
100756485,0.0
100769523,0.0
100770388,0.0
103160728,0.0665769
100756782,0.206664
100750439,10.9308
103161316,0.0
100750724,43.1937
100765873,158.545
100766168,8.72508
103163576,0.0
100759087,0.0
100758799,0.100075
100758510,2.88928
103161772,0.0
100751501,12.9711
100767327,67.3544
100752074,4.6246
100752668,0.0
100752969,0.285786
100751021,49.9265
100753568,0.371521
103163068,0.0
100754170,0.0
100753267,41.0617
103163463,0.0
100753870,15.6339
100752366,97.693
103160754,27.5641
100752970,15.9084
100752669,0.0488366
100770668,57.8005
100753871,0.0
100754171,14.81
100770953,5.51805
100753569,216.126
100754457,1.02415
100754743,0.0
100771822,0.0
100772103,0.0
100771531,0.658551
100755036,0.0
100772392,3.01355
100771239,46.5484
100772686,36.4738
103163900,4.8016
100755322,47.996
100755908,0.12821
100773180,5.07114
100773462,0.121629
100773751,8.11587
100756194,0.0
100756486,0.917291
100756783,5.71229
100757070,44.8799
103163931,0.0
100757648,33.4258
100755615,30.4629
103160753,0.680508
100757933,12.4197
102466556,0.0
100774047,12.3761
100774627,0.0
100758800,0.0
100758511,9.87436
100774918,0.0198759
100759088,9.62263
100758227,93.6863
102464883,0.0
102464896,0.0
100759657,0.0
100759946,0.0983193
100750619,42.9789
103162392,2.20659
103164017,0.0
100760533,0.0
100751208,0.0886718
100760239,7.61786
100751789,0.0
100751502,0.0
100761114,0.0
100774338,52.4805
100760825,12.4058
100761406,7.36325
100752367,0.0
100762569,0.0
100761983,0.0
100763147,0.0
100751975,0.0
100751689,0.0
100762856,6.53957
100762271,1.18446
100763721,0.0
100752075,9.01296
100763439,0.0
103159906,0.0
100764008,0.146918
100752262,18.1435
100761694,26.5046
103161117,1.2627
103161118,0.132399
100752559,14.7271
100764304,91.3428
100752860,0.0
100764899,5.64956
100753160,0.0
100765186,1.06987
100764603,49.0442
100766058,0.0
100765766,0.0
100754632,0.0
100766540,0.0
100765476,33.9941
100767414,0.131528
103164222,0.0
100753759,6.57667
100767126,47.8085
100753457,29.2647
100768761,1.13135
100769043,0.0326154
100754925,1.44729
100755217,1.00551
100768292,34.6721
100768002,11.8417
102464950,0.0
103161344,0.951567
100755801,2.53843
100770101,5.17678
100770583,4.99603
100769524,13.0592
100769808,0.0
100771153,0.020567
103159091,0.542663
100771732,0.0
100772021,14.6154
100756686,0.0
100756973,0.0
100772304,0.0
100772598,0.0
103161345,0.0
100771441,87.1885
100770871,41.1462
100755507,203.359
100757261,27.9713
100757547,18.7162
100772891,90.8728
103159391,0.0
100773656,23.7585
100774523,0.0
100774815,0.0
100750331,55.3137
100773181,11.1696
100773946,43.215
103159392,0.0
100751108,0.0
100759269,1.19013
100752777,6.21184
100760055,0.166395
100758986,43.9736
100760932,0.0404786
100750620,60.8885
100759557,22.9123
100761510,2.22009
100761220,1.60975
100762386,1.40033
100753080,2.69118
100763257,0.0
100762968,0.0
100761797,0.346697
100762088,5.53283
100753375,0.0957751
100762678,26.4777
100760643,68.779
100763722,13.3836
100689376,473.103
100764305,0.0
100764900,0.0
100765187,0.0
100764604,3.16113
100753676,49.721
100753973,24.6765
100689460,1.04572
100765665,79.8543
100766252,0.0
100766833,19.3954
100767127,0.0749497
100764009,24.8847
100767904,0.158442
100754845,1.51226
100754271,19.2203
100754557,6.93436
100765955,2.16606
103161370,0.0
103161371,0.358116
100766541,37.0501
100755135,1.63002
100755419,0.0
100767415,11.0823
103164372,0.0
100768192,10.061
100755711,0.0
100768667,26.3862
100768960,11.2835
100769526,12.922
100820646,0.0
100756293,0.0
100757462,0.0
100770103,0.0
103159378,0.0
100756877,4.73322
100770390,0.0
100757169,10.0565
103161373,0.351966
100756007,4.769
100769810,123.486
100757748,0.366212
100770955,16.3069
103159421,0.0
103164539,0.0815223
100770670,282.532
100758322,0.0
100771533,14.7488
100772106,1.65665
100773269,0.0
100772976,0.0
100773553,0.0
100773843,0.0
100771824,16.11
100772395,19.5136
100758613,22.5029
100774628,0.106497
100774138,1.29465
100772689,0.821041
103158642,0.594104
100758038,8.84348
100771241,10.9299
100750441,0.0
100758900,0.0
100774919,22.5469
100750726,6.93428
100759191,25.6553
100689417,39.2697
103159150,0.0852869
100751023,111.324
100752182,0.0
100751897,0.0
100752475,0.0
100751608,14.051
100751312,0.113171
103159102,20.3217
100759767,11.4466
100760056,3.75201
100760350,0.200032
103159240,0.0
100760644,0.0
100770672,0.0
100770105,0.0
100771243,0.0
100770956,0.0
100761511,0.0
100761221,9.95194
100762089,0.0
100771826,0.0
100761798,0.0
100771535,9.182
100762387,8.13548
100772691,0.0
100763343,0.0
100772108,0.0
100773271,0.254678
100772978,0.0
100773555,0.0
100773845,0.167364
100764116,8.14544
100763827,6.57836
100760933,30.158
100763049,10.848
103160239,0.0
100765189,27.7865
100764712,9.12631
103159776,1.91314
100764416,42.8413
100774140,0.0
100774427,0.0
100765768,11.5278
100766060,0.0
100775006,0.0825422
103159836,1.12334
100767513,0.0
100750524,0.0
100767801,0.0
100751111,0.0
100767223,10.0226
100768091,0.0
103159957,0.0
103160405,0.0
100751403,0.0
