id,expression
AF030866_at,0.29316143515104176
AF031656_at,0.3335480566192277
AF033012_at,0.4505381465122448
AF033379_f_at,0.25450895763672376
AF034203_at,0.39320037131611035
AF034482_at,0.24341493244762544
AF039202_at,0.3845778801134748
AF043911_at,0.18354554166985063
AF046210_at,0.2688145021386205
AF046211_at,0.3292748306903513
AF046212_at,0.2867856302174357
AF046870_at,0.46632181109373744
AF046919_at,0.35175127263818823
AF047166_x_at,0.308110433206642
AF049346_at,0.3536146093115336
AF052838_x_at,0.33219417727004114
AF052840_x_at,0.36527244596788666
AF052846_f_at,0.3318120644906235
AF055671_at,0.39132319360911155
AF056934_at,0.5886348598595051
AF061256_at,0.386880527267522
AF061881_at,0.3030979146354021
AF063903_f_at,0.2920056812964068
AF063903_x_at,0.36892510046146965
AF070917_at,0.35222443487749516
AF070995_at,0.31766423928162346
AF071553_x_at,0.2611606357540563
AF072727_at,0.5012133822395012
AF078105_at,0.4217831709640362
AF080001_at,0.4887139528716271
AF081139_x_at,0.3387654695250598
AF081140_at,0.7138544043946983
AF081141_at,0.38433437491582423
AF081142_at,0.7889654562398594
AF081143_at,0.8313633063703294
AF090422_at,0.366042968693383
AF090449_at,0.4052104974037146
AF092100_at,0.3761934342529233
AF093673_at,0.4489346408949866
AF097940_at,0.34257929394025755
AF097941_f_at,0.3585746773669235
AF097941_x_at,0.39591853161166873
AF100413_at,0.6241167000786451
AF100706_at,0.7452070711508442
AF100738_at,0.5836016727642758
AF104239_at,0.3418773002694006
AF104240_at,0.33575588877546064
AF104241_at,0.34923730985066403
AF104242_at,0.4094053527293121
AF106914_at,0.29566356351539086
AF106915_at,0.4823459362902598
AF110498_at,0.45259250327316436
AF113614_at,0.32723897268319907
AF115410_s_at,0.49319459524315196
AF115410_x_at,0.48000433974393975
AF116857_at,0.40117550868405966
AF120325_f_at,0.5777492010007391
AF120325_x_at,0.3956781372053368
AF121895_at,0.4914306853559048
AF122822_at,0.20199665475430717
AF125191_at,0.3639193168628134
AF126487_at,0.3549851845901656
AF127523_at,0.3682670910963489
AF133045_at,0.31590942026284086
AF133046_f_at,0.5770920907221172
AF133046_x_at,0.33497671574914634
AF133047_x_at,0.17446578645519453
AF133048_at,0.2682976795874026
AF134594_at,0.33712392806473973
AF141657_at,0.5201281214031521
AF144573_at,0.4134592248818095
AF149011_at,0.32551753992718246
AF149012_at,0.35397927235622206
AF153676_at,0.37440416745190175
AF155144_at,0.35942172760834873
AF155145_at,0.37722812488590407
AF157566_at,0.37146177726562785
AF172992_at,0.4748799115397145
AF176577_at,0.29516809068917704
AF180918_at,0.4682706124397354
AF181258_at,0.42268460507342837
AF182744_at,0.33707434959644084
AF190271_x_at,0.3406035589541421
AF193761_at,0.24864858421758967
AF212039_at,0.39057950844481004
AF218213_at,0.33458043968649676
AF218725_at,0.4348359383971572
AF220495_at,0.3607393025700344
AF221505_at,0.4106306877827334
AF221841_at,0.7414342197448032
AF221928_at,0.36111892790829897
AF230460_x_at,0.14645175120839177
AF238445_at,0.22708465510743575
AF242536_at,0.43851695099899873
AF249882_at,0.38885902281475343
AF250376_at,0.4046302931425561
AF250376_g_at,0.4670915414951687
AF252858_at,0.412718932640731
AF254572_at,0.32346871024800444
AF254573_at,0.4322451291872651
AF260254_at,0.3832138286082215
AF260753_at,0.5082243214694816
AF271264_at,0.4296479963563035
AF271265_at,0.3005419097608459
AF271694_at,0.4117012941995849
AF281019_at,0.3854576250965251
AF283504_x_at,0.5425134040035574
AF284085_at,0.32261702343545673
AF284086_at,0.26273114494768673
AF284087_x_at,0.35645238321438166
AF284088_at,0.3137267598395241
AF284089_f_at,0.5808535010326148
AF284089_x_at,0.24403882674556585
AF284090_s_at,0.4610543920884563
AF284090_x_at,0.3549067895674329
AF284091_f_at,0.43783036847453627
AF284091_x_at,0.22846312491932452
AF284092_s_at,0.46842013580808034
AF284092_x_at,0.2776422389235282
AF288468_at,0.3820683658091369
AF291998_at,0.49962442196817997
AF292400_at,0.3115250009322817
AF298187_at,0.2838949764233408
AF298188_at,0.3625886994417566
AF299335_at,0.4548572373355115
AF306648_at,0.3452244278590825
AF306662_at,0.35372371448652756
AF306800_at,0.27569995277502923
AF306801_x_at,0.14890929771715483
AF306802_at,0.22755696324727354
AF307317_at,0.32707106110272155
AF307318_at,0.2915953576522231
AF307319_at,0.24423920377190386
AF307321_at,0.3719459836389994
AF307847_at,0.30224434548995355
AF308634_at,0.38691117179250106
AF314658_x_at,0.21960706316684564
AF314660_x_at,0.4027222709762998
AF314661_at,0.41767383714446316
AF315291_x_at,0.4281103485525354
AF318896_at,0.2831861500294077
AF320819_at,0.6237461672077377
AF321216_at,0.23565080605139563
AF321217_at,0.3587950940436374
AF321218_at,0.24820069524089242
AF323965_at,0.33800570872904684
AF325501_at,0.2807186992518008
AF327897_at,0.29139270903526165
AF329455_at,0.3260400777207551
AF334110_at,0.3913079579775416
AF336045_at,0.46912512151612623
AF345330_at,0.36090838381328044
AF345331_at,0.3449356319875918
AF351131_at,0.2765912647300935
AF356542_at,0.28739644448202395
AF371372_at,0.30796264216598135
AF371373_at,0.37158169204618174
AF380301_at,0.30485910313440706
AF380341_at,0.45069000113898583
AF380348_at,0.3760543943886816
AF393639_at,0.2960678616593374
AF414605_at,0.3817544064899019
AJ000678_at,0.2886969882555124
AJ003143_at,0.2798560834254709
AJ003192_at,0.2892280255452401
AJ009566_at,0.382738393542783
AJ009567_at,0.35996596695602096
AJ009568_at,0.27435353131600804
AJ009569_x_at,0.2670600793545474
AJ009938_at,0.23652917416970437
AJ009938-rc_at,0.2750470312321886
AJ132914_at,0.2666976594837965
AJ223076_at,0.35094322418911383
AJ223950_at,0.38117025877765465
AJ225170_f_at,0.27927479627781737
AJ225170_x_at,0.19297910286558956
AJ242835_at,0.3267975701966072
AJ245699_at,0.3659818855372129
AJ245700_at,0.3457161618924875
AJ251361_at,0.33179959814140314
AJ286821_at,0.38861786246608787
AJ291438_at,0.32120328793497893
AJ298842_at,0.4631802615106785
AJ299085_at,0.3445924840806365
AJ302037_at,0.3563753386019822
AJ303074_at,0.6561136236141015
AJ401300_at,0.3124253400181288
AJ401301_at,0.5037047574682774
AJ401302_at,0.2771630044527079
AY007214_at,0.31780801245000273
AY007988_at,0.3350674624368787
AY007989_at,0.2481901679125907
AY011213_at,0.34234680831186376
AY011463_at,0.3155095551945681
AY011521_x_at,0.33417304070797305
AY011581_at,0.36484092398477735
AY011645_at,0.36461083887590917
AY011768_at,0.2142993492283139
AY011885_at,0.32763266522577306
AY011942_at,0.325514652181411
AY012002_at,0.28414090590587826
AY012055_at,0.2877274248146837
AY029606_f_at,0.2319097481928494
AY029611_f_at,0.23209552798191097
AY038070_x_at,0.38339177411321446
AY040534_at,0.3197581315743852
AY046321_at,0.37185632630601023
BI431000_at,0.22203573643315705
BI431001_at,0.24392013889721395
BI431002_at,0.2769972066085272
BI431005_x_at,0.22911448354444194
BI431006_x_at,0.18779127420077166
BI431007_x_at,0.1405155766067269
BI431008_at,0.40921988007302423
D10878_at,0.36214158352973363
D10913_s_at,0.32524829633446795
D10914_s_at,0.3175248079066738
D11437_at,0.2987403372993315
D11452_at,0.40077080667432424
D15058_at,0.6190983001255519
D17295_at,0.26983489321909554
D17313_at,0.3730987605005732
D17449_at,0.3235842122297525
D21216_at,0.33363588954284196
D23671_at,0.3615856509701923
D26114_at,0.3368178600082989
D28566_at,0.3475222451940078
D30051_at,0.31471144451840966
D31814_at,0.36985239578996437
D38103_at,0.40023930228986476
D43757_at,0.31006121899664985
D45419_at,0.40672403419459324
D49709_at,0.36836087052035993
D50577_at,0.3356407003947344
D50578_at,0.3153979481157088
D63782_at,0.3208735166559924
D83230_at,0.42483623912709195
D85517_at,0.3697543897654831
D86466_at,0.4049103372562122
D86467_at,0.38365131264459407
D86525_at,0.38128668724511006
D86951_at,0.26953657514146595
D89285_at,0.3682620443365433
D89286_at,0.2673876656738301
D89287_at,0.34384478424183923
E01536_at,0.25804214896429517
E11160_at,0.3166618420681721
J00059_at,0.27413598203552064
J00061_at,0.6095240303302146
J02686_x_at,0.2123170476620986
J03847_at,0.2743856589594236
J04084_at,0.337823121710899
J04122_at,0.31232404921372015
J04123_at,0.3552783849026134
J05281_at,0.35996581200877215
J05613_at,0.35983988829832486
K00922_at,0.3284484560225793
K00923_at,0.42736998203561805
K00924_at,0.4776548238088475
K00925_at,0.24968201688531252
K00926_x_at,0.23051270927590958
K00927_at,0.3337705515658888
K02407_at,0.38704401434820535
L00169_at,0.26755855402933787
L00170_x_at,0.3511949149911899
L00171_at,0.40518912362264137
L00173_at,0.41388820498873324
L00176_at,0.41032518268191615
L00178_at,0.42138299978046695
L00179_at,0.40775213702580587
L00180_at,0.34413727951523415
L00181_at,0.35693110015266966
L00182_at,0.3521778356552427
L00183_s_at,0.41037584796126514
L00325_x_at,0.4659489912973711
L00327_x_at,0.5545685728639391
L00328_at,0.5756166609250305
L00329_at,0.4895594124327357
L00330_x_at,0.5659058996825623
L00331-rc_x_at,0.38573193419969726
L00332_at,0.4420713520030994
L00333_x_at,0.42969661105562185
L00334_at,0.5201347254118792
L00365_at,0.44127288593667513
L00366_x_at,0.6022828977027166
L00367_x_at,0.44263860872097816
L00368_x_at,0.5762598702115186
L00369_at,0.5370118256198166
L03277_at,0.2819810152424131
L03286_f_at,0.4163226705349621
L03286_x_at,0.4762612318141014
L03287_f_at,0.38076011253789616
L03287_x_at,0.5200617106634571
L04690_at,0.22328730350345927
L06008_at,0.37511952365139994
L06092_at,0.34622673531650555
L06863_at,0.4672429587520489
L06947_at,0.3845106756688528
L06948_at,0.3809359666184148
L12055_at,0.26452875869595377
L13244_at,0.3255308566693477
L13383_at,0.3166012249165796
L13384_at,0.2872502541510984
L15625_at,0.41061336247093577
L18986_at,0.524691180666923
L19142_f_at,0.32217742515404874
L22614_at,0.2550808432219688
L25339_at,0.27106928650903256
L27428_at,0.22139969411101956
L27428-rc_at,0.3134874027512421
L28124_at,0.4293113329771761
L28147_at,0.4076061397248488
L29424_x_at,0.4424799739892699
L29528_at,0.3774011195646601
L29564_at,0.40202064425134315
L31957_at,0.26211236819689726
L32978_at,0.16227642731782238
L33676_at,0.618345862985385
L35922_at,0.34542517372092135
L37748_at,0.360740706179892
L38709_at,0.315599733330552
L38710_s_at,0.3335132036630149
L38710_x_at,0.31073310689672834
L40623_at,0.37192263173681056
L42570_s_at,0.42345584126850333
L47236_x_at,0.41844334130256156
M10134_at,0.3715281359686296
M10215_x_at,0.39722340794861466
M11869_at,0.3723789341601588
M12015_at,0.3044987656761892
M12016_at,0.252626487376488
M12103_x_at,0.47158349348964174
M12104_at,0.43580804233330944
M12329_at,0.6327100481166515
M12329_g_at,0.7370215641125468
M12995_at,0.35660849627409535
M14055_at,0.3687643304084116
M14147_at,0.3363366052637344
M14148_s_at,0.3328124453548857
M14148_x_at,0.19209347119526904
M16963_x_at,0.2503613588236781
M17290_f_at,0.39703473176522514
M17290_x_at,0.272957695347878
M19147_at,0.27084737559430927
M19538_f_at,0.4586846494325291
M21955_x_at,0.3262025642579232
M22088_at,0.3522557882934053
M22350_at,0.7041338361251399
M22374_at,0.21380168054085436
M23160_at,0.3031144836708998
M25789_f_at,0.3958283106689635
M25789_x_at,0.17777596050689407
M25790_s_at,0.3227278121719042
M25790_x_at,0.2387732457402485
M25791_f_at,0.32848863394594696
M25791_x_at,0.33770029927109046
M25794_x_at,0.1906259236490353
M25798_x_at,0.21812190483377053
M25799_x_at,0.2843553423600925
M25895_x_at,0.2655778633476301
M26164_at,0.47966886506894074
M26328_at,0.36547050641657164
M26640_at,0.6289720757578467
M26642_at,0.2381979455013737
M27146_at,0.2628059362840532
M27241_at,0.25974761067072544
M27838_s_at,0.3884494714357977
M27838_x_at,0.2822063353599952
M29238_at,0.3866709797187868
M29894_at,0.3211545810812931
M29895_at,0.20823382986700073
M31610_at,0.3498618724857997
M31621_f_at,0.3769712204577545
M31621_x_at,0.4289019731019731
M33067_x_at,0.33169949291601425
M33068_f_at,0.21924958372952838
M33068_x_at,0.23513366175933784
M33579_at,0.3224517147071224
M34562_at,0.24304657697801962
M34665_at,0.6414374585929006
M35008_at,0.3160936837201015
M55438_at,0.3214004170286012
M55439_at,0.30899070015551827
M57970_at,0.3123588268766169
M58148_at,0.2613342060342245
M58164_at,0.3329890557843811
M59252_f_at,0.3220160021713081
M59772_at,0.329863518095352
M60771_at,0.2902794697404844
M60773_at,0.22857353915146944
M60973_at,0.49877351875846376
M63311_at,0.41375622554443936
M63629_at,0.4008302399911438
M63992_at,0.340390664123306
M73970_at,0.4180502458010988
M73991_at,0.3167601411987766
M74776_at,0.30048492522104414
M76730_at,0.4704663254971958
M80242_at,0.30917598232553073
M80243-rc_at,0.3943915450798137
M80427_at,0.33898096088514484
M81108_x_at,0.33517198707467555
M87540_at,0.3231208792566812
M87541_at,0.3768944635007071
M88136_at,0.5706433779478767
M95297_at,0.41191589279606555
M96650_at,0.35347618756471744
M96676_at,0.7007428150032273
M99691_at,0.524537104960036
S46270_f_at,0.4890084126028717
S46270_x_at,0.29736287086535884
S56005_at,0.3064608132677149
S64241_at,0.35299744053817383
S66296_at,0.29446679849620266
S66299_at,0.3829846649703514
S68899_at,0.3162952128940641
S69934_at,0.6458069612710057
S70720_at,0.32450698995928534
S73810_at,0.4188563485429754
S74024_at,0.4153987525041469
S74095_at,0.3425876161046645
S78750_at,0.33899817761758516
S79122_x_at,0.25247366134968696
S79717_x_at,0.28496398750855106
S79721_x_at,0.31465389658692267
S79879_at,0.2856924085519198
S80433_x_at,0.36187116329726376
S80616_at,0.3252857196562291
S80870_at,0.2355103570538484
S81773_at,0.39455408241816703
S81843_at,0.38634921932884747
S82228_at,0.3527756749773425
U02028_at,0.16986094935776727
U03031_at,0.39399308587438386
U04967_at,0.3362352032635984
U04968_at,0.39874122141437934
U05959_at,0.4861438305729918
U06143_at,0.37922325233419146
U09103_at,0.3950802071824084
U09104_at,0.19162569213735064
U09453_at,0.3516185969487519
U09941_at,0.23016098636145232
U10249_at,0.41241917076289264
U10880_at,0.387619695559631
U11453_at,0.516875065471481
U11790_at,0.3501158146743082
U12329_at,0.3504870129026558
U12420_at,0.38086104330071435
U12585_at,0.3314784007070874
U13152_at,0.4238590625581414
U13152-rc_at,0.3634869108373332
U15161_s_at,0.5048253625715294
U15161_x_at,0.35861900972255395
U17165_at,0.2881186277357964
U17166_at,0.374254879193477
U17871_at,0.3128408025038086
U20114_at,0.4095796696197464
U20434_s_at,0.4311536817840313
U20951_at,0.44050492369266253
U21102_at,0.3318263786511954
U21937_at,0.3363489076537647
U22818_at,0.46712564762308467
U22819_s_at,0.27346005322456896
U22819_x_at,0.29602445687956846
U24679_at,0.23818762254064405
U26588_at,0.369200505678341
U29167_at,0.38331760394670533
U29660_s_at,0.3448514959221885
U29660_x_at,0.3992324950393315
U39304_at,0.5120601286985599
U40585_at,0.3339655234624006
U40626_at,0.341846536844938
U41500_at,0.44674206508325315
U41738_at,0.3734564656724847
U41899_at,0.47723716168272073
U42430_at,0.3059579282651348
U42440_at,0.2909312059223362
U42441_x_at,0.38650911515092234
U43278_at,0.1528096279749333
U43333_at,0.37311738672970385
U47320_at,0.39303491955954645
U47332_at,0.3305030473120036
U48852_at,0.49100945784416233
U49649_at,0.33225604977052153
U49841_at,0.3530494085517795
U50564_at,0.371194970458235
U50565_at,0.3577814116266917
U50566_at,0.4346119002282252
U51162_at,0.3537296968166587
U56144_x_at,0.24933172127339728
U58672_at,0.5934139668253827
U58838_x_at,0.3848885906278708
U58839_x_at,0.44971250093959486
U59429_at,0.2553577804688614
U60263_at,0.4571707090665695
U61141_at,0.41956522493864723
U62587_at,0.28660806481287016
U62587_g_at,0.3063379561610031
U62588_x_at,0.5785388248265312
U62810_at,0.2374734128926456
U65889_at,0.22989915232873406
U66490_at,0.3214875342296515
U66494_at,0.3828198387442615
U67060_at,0.5458503831298569
U67146_at,0.49895454038787224
U71279_at,0.24867058178489027
U71280_at,0.40693620879689474
U71399_at,0.38709479133202035
U73375_at,0.4392501004771497
U73854_at,0.3246721933060479
U78769_at,0.31424200544636816
U83983_at,0.25314358987930186
U88975_at,0.30512176473950914
U91742_at,0.4432271551327037
U91904_at,0.2827250074668113
U91937_at,0.4060757887591337
U91938_at,0.32878676662468737
U94480_at,0.1984042406550288
U94481_x_at,0.1957963272892857
U94482_f_at,0.2686852421202912
U94482_x_at,0.34273004881945207
U94483_x_at,0.25920118381965623
U94484_at,0.32975756731784434
U94485_at,0.4117757331981173
U94486_x_at,0.4821025159792821
U94995_at,0.3251644386217678
U96612_at,0.3341481910792815
WAN0088IF_at,0.31059231944264365
WAN0088IG_at,0.42664828128408994
WAN0088II_at,0.325441858080197
WAN0088IL_x_at,0.20673730958357625
WAN0088IO_x_at,0.2735611169135214
WAN0088IR_at,0.4839620804284234
WAN0088IT_at,0.3780045315369467
WAN0088IV_x_at,0.8025650897835112
WAN0088IY_at,0.31158851142577054
WAN0088IZ_x_at,0.22744784927836906
WAN0088J0_at,0.46465980060764456
WAN0088J1_at,0.45916220811832903
WAN0088J2_at,0.44872015247675595
WAN0088J5_at,0.4801077779340712
WAN0088J7_at,0.3117046651743701
WAN0088J9_x_at,0.32680772243919076
WAN0088JB_at,0.34789132750575036
WAN0088JC_at,0.2815293810046588
WAN0088JD_at,0.3831539528341549
WAN0088JE_at,0.5147020321271362
WAN0088JF_at,0.26934659716862003
WAN0088JH_at,0.24917958524152137
WAN0088JI_at,0.31406788071377906
WAN0088JJ_at,0.4887512328744508
WAN0088JK_at,0.3401389244823223
WAN0088JL_at,0.2275037051451998
WAN0088JM_x_at,0.30512435741687993
WAN0088JM-rc_at,0.3734499934270607
WAN0088JO_at,0.280059202116919
WAN0088JP_at,0.3279658607517463
WAN0088JQ_at,0.2557580180064823
WAN0088JR_at,0.41502131772171097
WAN0088JS_at,0.2990230458951811
WAN0088JV_at,0.4565819766018622
WAN0088JX_x_at,0.2574604130365002
WAN0088JZ_at,0.35445224033005235
WAN0088K0_at,0.48650988225608716
WAN0088K1_at,0.42494634731661735
WAN0088K2_at,0.37040916827697035
WAN0088K3_at,0.4832512341968079
WAN0088K6_x_at,0.14894255541440346
WAN0088K7_x_at,0.811417422336538
WAN0088KC_at,0.3406778091379688
WAN0088KE_at,0.2976194541340842
WAN0088KG_at,0.6325406741306671
WAN0088KK_x_at,0.41019937191144284
WAN0088KM_at,0.33023617124348126
WAN0088KO_at,0.2602013555923448
WAN0088KP_at,0.395704837116396
WAN0088KQ_at,0.36941238027020956
WAN0088KR_at,0.47193596141547217
WAN0088KW_at,0.31021559972867924
WAN0088KX_f_at,0.29488156640830976
WAN0088KX_x_at,0.2483459638827891
WAN0088L0_f_at,0.22400160443370187
WAN0088L0_x_at,0.3692814739737
WAN0088L2_at,0.45909351641268453
WAN0088L3_at,0.367771977584956
WAN0088L6_f_at,0.2741868122188601
WAN0088L6_x_at,0.4569415226081383
WAN0088L8_at,0.26862842524620384
WAN0088L9_x_at,0.42777927504803076
WAN0088LB_at,0.25730747370634033
WAN0088LC_at,0.45894373940179806
WAN0088LD_at,0.4305424000613266
WAN0088LE_at,0.49066571405892695
WAN0088LF_at,0.4613790204560377
WAN0088LH_at,0.38642877136856013
WAN0088LM_at,0.32694637064737053
WAN0088LN_f_at,0.401531311682264
WAN0088LN_x_at,0.2813893070928297
WAN0088LO_at,0.4178097118550305
WAN0088LP_at,0.3995786402888928
WAN0088LT_at,0.43141762439298315
WAN0088LW_at,0.24929162532962476
WAN0088LX_at,0.26457802661566254
WAN0088LZ_at,0.3268884088933532
WAN0088M2_at,0.40085765329910467
WAN0088M4_at,0.47694812314290735
WAN0088M9_at,0.4504717566308333
WAN0088MA_x_at,0.44309109378773903
WAN0088MB_at,0.3600357666943838
WAN0088MC_at,0.4282798526302531
WAN0088MD_at,0.45287318461828285
WAN0088MF_at,0.41713884172290355
WAN0088MM_at,0.32855716598034107
WAN0088MP_at,0.2858825833339354
WAN0088MS_at,0.4487596038486946
WAN0088MV_at,0.31173706128642414
WAN0088MW_at,0.3394334283640848
WAN0088MY_at,0.2728510539940296
WAN0088N0_at,0.31213725260150743
WAN0088N3_at,0.3757051134196092
WAN0088N6_at,0.4988577922559718
WAN0088NC_at,0.4024736246114908
WAN0088NF_at,0.310163181844778
WAN0088NG_x_at,0.22409434508612408
WAN0088NK_at,0.1817452290631947
WAN0088NL_at,0.3035226605834532
WAN0088NN_at,0.3984053638045519
WAN0088NO_x_at,0.2302202786123197
WAN0088NP_at,0.38686737978996394
WAN0088NQ_at,0.335951477408536
WAN0088NR_at,0.38531411698096785
WAN0088NS_at,0.3364836378477868
WAN0088NU_at,0.405297625142922
WAN0088NV_at,0.4513039846998343
WAN0088NX_at,0.4396954432170447
WAN0088NY_at,0.4381428329016695
WAN0088NZ_at,0.3356390881293649
WAN0088O0_at,0.1880085502886191
WAN0088O2_at,0.250726055009054
WAN0088O3_at,0.3773467249405052
WAN0088O4_at,0.4528291160799663
WAN0088O9_at,0.6292269093290976
WAN0088OB_at,0.41286227461678976
WAN0088OD_at,0.2351330565784087
WAN0088OE_at,0.4269316385943593
WAN0088OF_at,0.285102428442081
WAN0088OF-rc_at,0.31436153242273834
WAN0088OH_at,0.43449519115508145
WAN0088OI_at,0.34878047368782444
WAN0088OL-rc_at,0.5237105541233469
WAN0088ON_at,0.38560843019548935
WAN0088OO_at,0.5973992751836605
WAN0088OP_at,0.3118761984650965
WAN0088OQ_at,0.2670623893185983
WAN0088OR_at,0.20134207552300573
WAN0088OT_at,0.43575704760936423
WAN0088OU_at,0.3599798156934308
WAN0088OV_x_at,0.2907651019628591
WAN0088OX_x_at,0.1964482141304465
WAN0088OY_x_at,0.42320062643399387
WAN0088P2_at,0.38802239590092025
WAN0088P5_at,0.2107155152239237
WAN0088P6_at,0.320518628442507
WAN0088P8_at,0.4462613543256293
WAN0088PE_at,0.30885771798740075
WAN0088PF_at,0.3464323833837044
WAN0088PG_x_at,0.35210822509497025
WAN0088PH_at,0.42718209127198364
WAN0088PL_at,0.5435181332021743
WAN0088PQ_at,0.3378942819616906
WAN0088PR_at,0.2384820204964846
WAN0088PT_at,0.5723812957975184
WAN0088PU_at,0.45317444829253295
WAN0088PX_at,0.29987188377144647
WAN0088PY_at,0.32176393889988397
WAN0088PZ_at,0.5453184792402254
WAN0088Q1_at,0.3362941707938711
WAN0088Q4_at,0.27308026668883817
WAN0088Q6_at,0.5377609023960324
WAN0088Q9_at,0.28392301642460677
WAN0088QB_x_at,0.3593631361085945
WAN0088S8_at,0.4356189090119296
WAN0088SA_at,0.4488479665872451
WAN0088SF_at,0.32635607206715445
WAN0088SG_at,0.37303033348436593
WAN0088SH_at,0.4020754759546511
WAN0088SI_at,0.3004253235844178
WAN0088SN_at,0.38147748167076706
WAN0088SP_at,0.4097453355552701
WAN0088SQ_at,0.19775411165116036
WAN0088SS_at,0.369113616828255
WAN0088ST_at,0.42073842402204065
WAN0088SV_at,0.29403018687388965
WAN0088SW_at,0.35290682641319093
WAN0088SX_x_at,0.20281569319312137
WAN0088T0_at,0.6915581189299047
WAN0088T1_at,0.3565580296208397
WAN0088T2_at,0.5437879098802876
WAN0088T3_at,0.6601545935010564
WAN0088T4_f_at,0.47741196420050797
WAN0088T4_x_at,0.20977362055052107
WAN0088T4-rc_f_at,0.6018706583669139
WAN0088T4-rc_x_at,0.3284422989043931
WAN0088T5_at,0.4840974899338596
WAN0088T6_at,0.3691594775800594
WAN0088T7_at,0.49029848072136706
WAN0088T8_at,0.32553345697779784
WAN0088TE_at,0.2944551367534512
WAN0088TG_at,0.3832000889589076
WAN0088TK_x_at,0.46581103431962445
WAN0088TL_at,0.25403789060109244
WAN0088TM_at,0.23212210666782426
WAN0088TN_at,0.37553873503198404
WAN0088TP_at,0.4294305185172541
WAN0088TQ_at,0.23824167013238193
WAN0088TV_at,0.3202056009870733
WAN0088TW_at,0.340720119984347
WAN0088TX_at,0.42957238246226254
WAN0088TY_at,0.4144317834122588
WAN0088U0_at,0.37863557673763265
WAN0088U2-rc_at,0.3795663610682729
WAN0088U4_at,0.44023034139685047
WAN0088U6_at,0.46561909952000813
WAN0088U7_at,0.4734703962441357
WAN0088W7_s_at,0.77724812289239
WAN0088W7_x_at,0.3095124137198466
WAN0088W8_at,0.42282165235384217
WAN0088WA_at,0.22052594635687436
WAN0088WC_at,0.3916491519648043
WAN0088WD_at,0.3636774016913869
WAN0088WE_at,0.30184165038140437
WAN0088WF_at,0.31867592737049466
WAN0088WG_at,0.46153337095445757
WAN0088WK_at,0.2772493437197285
WAN0088WM_at,0.5027560946816036
WAN0088WO_at,0.3099455077052974
WAN0088WP_at,0.3913365888423785
WAN0088WR_x_at,0.3858830515914984
WAN0088WW_x_at,0.3118306641781335
WAN0088WX_f_at,0.3743947601480144
WAN0088WX_x_at,0.27060221663275297
WAN0088WY_at,0.4016679409248846
WAN0088WZ-rc_at,0.35387145254569463
WAN0088X2_at,0.4590126999394657
WAN0088X3_at,0.290342698102069
WAN0088X4_at,0.32111858084681116
WAN0088X5_at,0.4327659122686541
WAN0088X6_at,0.25918333130929255
WAN0088X8_x_at,0.27033156768593414
WAN0088X9_at,0.751383841910043
WAN0088XA_at,0.1790658901758073
WAN0088XB_at,0.1823230251010713
WAN0088XD_x_at,0.3239865645938244
WAN0088XE_at,0.5358380299313737
WAN0088XH_at,0.4526532963756431
WAN0088XI_at,0.36865529369510075
WAN0088XK_at,0.2814367269831562
WAN0088XL_at,0.44150831956002856
WAN0088XM_f_at,0.3473281805238127
WAN0088XM_x_at,0.27597171905721557
WAN0088XN_at,0.36603000167268174
WAN0088XP_x_at,0.20086377458755655
