id,expression
WAN008BRS_at,6.662457593
WAN008BRU_x_at,5.263956139
WAN008BRV_at,6.754947427
WAN008BRW_at,2.701038305
WAN008BRX_at,6.140261551
WAN008BRY_x_at,6.709116004
WAN008BRZ_at,6.155677858
WAN008BS2_at,5.889430807
WAN008BS3_at,7.325708544
WAN008BS5_at,4.724853127
WAN008BS8_at,3.272996765
WAN008BS9_x_at,3.389226551
WAN008BSA-rc_x_at,10.15110684
WAN008BSB_at,4.258405729
WAN008BSC_at,4.996897712
WAN008BSE_at,5.130431365
WAN008BSF_x_at,3.65193876
WAN008BSG_x_at,4.681099512
WAN008BSH_at,5.257467982
WAN008BSI_at,5.397905816
WAN008BSK_at,6.686395584
WAN008BSL_at,5.767390399
WAN008BSM_f_at,4.754376101
WAN008BSM_x_at,5.49798507
WAN008BSN_at,6.219976008
WAN008BSP_x_at,6.497247504
WAN008BSQ_x_at,6.043872031
WAN008BSS_at,5.331620054
WAN008BST_at,5.297522526
WAN008BSU_at,6.433209741
WAN008BSZ_at,4.714400025
WAN008BT0_at,4.847296633
WAN008BT3_at,4.367439148
WAN008BT4_at,5.049651658
WAN008BT6_at,4.063485767
WAN008BXU_at,4.126683522
WAN008BXV_at,4.848842107
WAN008C10_at,4.734720369
WAN008C42_at,4.207506659
WAN008C43_at,6.634901428
WAN008CEF_at,4.41605502
WAN008CEW_x_at,5.528167799
WAN008CEW-rc_x_at,5.476502348
WAN008CEY_at,4.579436562
WAN008CEY-rc_at,3.780510232
WAN008CEZ_x_at,4.243218446
WAN008CF0_at,4.2211425
WAN008CF6_at,4.109068477
WAN008CF7_at,4.315859358
WAN008CFM_x_at,4.372912075
WAN008CFV_x_at,1.926006551
WAN008CFX_at,3.616175711
WAN008CFZ_at,7.77028148
WAN008CG1-rc_at,4.691855207
WAN008CG2_at,4.363993145
WAN008CG3_at,5.879701586
WAN008CG4_at,4.313105706
WAN008CHG_x_at,4.619558421
WAN008CHH_x_at,3.470479402
WAN008CHJ_x_at,5.476248931
WAN008CHL_x_at,4.536473473
WAN008CHL-rc_at,4.529556137
WAN008CHM_at,3.64987002
WAN008CHN_at,2.60739466
WAN008CHO_at,3.612795622
WAN008CHP_x_at,6.264179986
WAN008CHQ_at,4.395652191
WAN008CHU_at,6.560175376
WAN008CHW_at,3.238134571
WAN008CHX_at,3.583366996
WAN008CHY_at,4.483432391
WAN008CI1_at,2.825806908
WAN008CI2_at,5.229942276
WAN008CI3_at,3.524498075
WAN008CI5_at,6.259745275
WAN008CI6_at,5.456169268
WAN008CI7_at,3.579976833
WAN008CI8_at,3.423275722
WAN008CIA_at,6.869552051
WAN008CIC_at,5.641734814
WAN008CIE_at,5.829774793
WAN008CIF_at,3.374579588
WAN008CIG_at,3.611507894
WAN008CII_at,2.81674521
WAN008CIK_at,3.882389402
WAN008CIL_at,4.895678171
WAN008CIO_x_at,3.755046584
WAN008CIQ_at,5.027513575
WAN008CIU_at,5.604523368
WAN008CIY_at,3.938463298
WAN008CJ1_at,6.279135019
WAN008CJ6_at,3.465824818
WAN008CJ7_x_at,3.454610309
WAN008CJ8_x_at,3.84989908
WAN008CJ9_x_at,3.787315539
WAN008CJA_at,4.025293355
WAN008CJC_at,7.537496405
WAN008CJD_at,6.342855285
WAN008CJF_x_at,4.564844458
WAN008CJG_at,3.91971961
WAN008CJH_at,6.698944759
WAN008CJI_at,6.55372877
WAN008CJK_x_at,5.896618532
WAN008CJM_at,5.547352203
WAN008CJN_at,5.223878716
WAN008CJS_at,4.46411507
WAN008CJT_at,9.331340957
WAN008CJZ_at,4.687475216
WAN008CK1_at,4.238090243
WAN008CK2_at,9.458272928
WAN008CK3_at,3.302658724
WAN008CK4_at,3.623413573
WAN008CKA_at,5.200530328
WAN008CKB_at,3.697422265
WAN008CKD_at,3.836478525
WAN008CKF_at,5.580952489
WAN008CKG_at,4.536788134
WAN008CKI_at,4.238991557
WAN008CKK_at,4.490235767
WAN008CKT_at,3.27781535
WAN008CKT-rc_at,4.855322851
WAN008CKZ_at,3.534598071
WAN008CL2_at,7.065129465
WAN008CL3_at,6.343621248
WAN008CL4_at,4.651404088
WAN008CL8_at,5.663700332
WAN008CL9_at,4.630005769
WAN008CLB_at,5.272783677
WAN008CLI_at,6.257029247
WAN008CLJ_at,4.339076324
WAN008CLK_at,7.293271388
WAN008CLM_at,5.322543661
WAN008CLN_at,5.18532629
WAN008CLP_at,5.395997805
WAN008CLS_at,4.934629604
WAN008CLU_at,5.227542207
WAN008CLV_at,5.585507583
WAN008CLY_x_at,8.737059666
WAN008CM0_at,3.93954218
WAN008CM1_x_at,6.135973662
WAN008CM2_at,2.523748224
WAN008CM7_x_at,4.837646025
WAN008CM8_x_at,3.520817915
WAN008CMA_at,4.899328708
WAN008CMB_at,3.823194035
WAN008CMC_x_at,6.909790105
WAN008CMD_at,4.357055132
WAN008CMF_at,4.390135755
WAN008CMG_at,4.569834174
WAN008CML_f_at,5.245816557
WAN008CMM_at,4.454692883
WAN008CMN_x_at,3.16655173
WAN008CMO_x_at,4.598333113
WAN008CMP_at,3.73718998
WAN008CMQ_x_at,4.66572127
WAN008CMS_at,6.228061511
WAN008CMX_at,4.393077484
WAN008CN3_at,6.679400633
WAN008CN4_at,5.530322149
WAN008CN8_at,4.381957688
WAN008CN9_at,4.103757786
WAN008CNF_x_at,2.783723657
WAN008CNJ_at,3.499261856
WAN008CNK_at,4.027751301
WAN008CNM_at,5.084681083
WAN008CNN_at,5.94970642
WAN008CNQ_at,3.576330487
WAN008CNR_at,4.351199817
WAN008CNV_f_at,5.470935238
WAN008CNV_x_at,4.904825786
WAN008CNY_at,2.912551783
WAN008CO4_at,4.594597059
WAN008CO7_at,4.829859166
WAN008COA_s_at,4.249831896
WAN008COA_x_at,5.326504922
WAN008COC_at,5.2788487
WAN008COD_at,4.464245472
WAN008COF_at,3.875150415
WAN008COI_at,5.502593653
WAN008COL_at,10.20959214
WAN008COS_at,5.324524758
WAN008COT_at,4.900810161
WAN008COW_at,5.129187097
WAN008COY_at,3.557081514
WAN008CP0_x_at,2.466285737
WAN008CP2_at,3.527205895
WAN008CP3_at,5.256054314
WAN008CP4_at,6.960350221
WAN008CP4-rc_at,3.713878784
WAN008CP6_at,4.683519284
WAN008CP7_x_at,3.482817064
WAN008CPA_at,3.980722367
WAN008CPB_at,5.956249498
WAN008CPG_x_at,2.291157769
WAN008CPJ_at,5.975653919
WAN008CPM_x_at,2.931713553
WAN008CPN_at,5.692460453
WAN008CPP_x_at,2.601734183
WAN008CPQ_at,6.296604691
WAN008CPU_at,4.685626978
WAN008CPV_x_at,4.420051187
WAN008CPX_at,8.08750881
WAN008CQ2_at,5.048112155
WAN008CQ3_at,4.569016524
WAN008CQ5_at,6.167745367
WAN008CQ6_at,4.098268431
WAN008CQ7_at,6.452576829
WAN008CQ8_at,3.495130891
WAN008CQA_at,5.288936319
WAN008CQD_at,4.001101644
WAN008CQE_at,7.676851624
WAN008CQG_at,3.404564314
WAN008CQH_at,4.798244353
WAN008CQI_at,5.878550148
WAN008CQJ_at,6.275093082
WAN008CQK_at,5.814570927
WAN008CQL_at,5.004723502
WAN008CQP_at,3.785974618
WAN008CQR_at,3.623867651
WAN008CQU_at,4.903174106
WAN008CQY_at,4.850828076
WAN008CR2_at,6.217410928
WAN008CR3_at,4.480493408
WAN008CRA_at,5.328716558
WAN008CRB_x_at,6.214092146
WAN008CRC_at,5.790241494
WAN008CRH_at,3.971015828
WAN008CRI_at,4.500344334
WAN008CRL_x_at,4.835230169
WAN008CRO_at,4.810314016
WAN008CRP_at,5.064769896
WAN008CRQ_at,5.544442373
WAN008CRR_at,6.084264062
WAN008CRS_at,4.814321357
WAN008CRT_at,6.329734076
WAN008CRU_at,8.818026631
WAN008CRX_at,3.556697939
WAN008CRY_at,3.67378664
WAN008CRZ_at,2.87277472
WAN008CS0_at,5.935083288
WAN008CS2_at,5.334613052
WAN008CS4_at,4.43351795
WAN008CS4-rc_at,4.475811961
WAN008CS6_at,3.753675012
WAN008CS7_at,5.722523226
WAN008CSA_at,4.745774017
WAN008CSB_at,4.950705036
WAN008CSC_at,5.423559901
WAN008CSD_at,3.268095052
WAN008CSE_at,4.161520811
WAN008CSF_at,3.675119082
WAN008CSG_at,6.526830527
WAN008CSH_at,4.846729851
WAN008CSJ_at,5.092414234
WAN008CSK_at,2.952161797
WAN008CSL_at,5.723928366
WAN008CSN_at,6.287291626
WAN008CSS_at,6.131558704
WAN008CST_at,4.437668903
WAN008CSW_at,4.005008546
WAN008CSY_at,5.970632018
WAN008CSZ_at,6.096879354
WAN008CT0_at,2.975612815
WAN008CT2_at,7.943863248
WAN008CT3_at,5.556998401
WAN008CT5_at,5.347153377
WAN008CT6_at,3.854386757
WAN008CT7_at,4.119752662
WAN008CT8_at,7.313052825
WAN008CTA_at,5.594049591
WAN008CTB_at,5.878778377
WAN008CTD_at,5.212065285
WAN008CTG_at,4.342452347
WAN008CTH_x_at,2.378008764
WAN008CTI_at,4.478205265
WAN008CTK_at,6.858295416
WAN008CTL_at,4.356684481
WAN008CTN_at,4.906472915
WAN008CTO_at,4.434944784
WAN008CTP_at,3.925645254
WAN008CTQ_at,3.95899372
WAN008CTR_at,4.637005663
WAN008CTS_x_at,2.43453368
WAN008CTT_x_at,3.592335101
WAN008CTU_at,5.253832485
WAN008CTW_at,5.406995792
WAN008CTX_at,4.563725786
WAN008CTY_at,3.757278296
WAN008CTZ_at,7.638760256
WAN008CU1_at,4.153554506
WAN008CU4_at,4.242011362
WAN008CU9_at,3.884538906
WAN008CUA_at,4.530919811
WAN008CUC_at,3.342464012
WAN008CUM_x_at,4.903597799
WAN008CUO_at,7.329859282
WAN008CUP_at,5.09058687
WAN008CUR_x_at,6.637161259
WAN008CUS_at,5.59375481
WAN008CUT_x_at,4.305675058
WAN008CUU_at,4.782608955
WAN008CUV_x_at,2.370922423
WAN008CUY_at,7.490877311
WAN008CUZ_at,4.07850608
WAN008CV2_at,3.71259186
WAN008CV3_at,6.496570754
WAN008CV4_at,3.346692808
WAN008CV5_at,4.238365814
WAN008CV6_at,3.002047376
WAN008CV9_at,5.731452765
WAN008CVC_at,7.221406575
WAN008CVD_at,3.912741626
WAN008CVF_at,5.153592387
WAN008CVI_at,5.165797788
WAN008CVJ_at,4.485677507
WAN008CVK_at,3.686392912
WAN008CVL_x_at,6.151768335
WAN008CVM_at,6.358885101
WAN008CVN_x_at,4.075573812
WAN008CVQ_at,6.569400083
WAN008CVS_at,4.065754509
WAN008CVT_at,3.883764477
WAN008CVU_at,5.526895343
WAN008CVX_at,6.474814496
WAN008CVZ_at,4.433875873
WAN008CW0_at,5.888861022
WAN008CW2_at,6.085162024
WAN008CW4_at,2.8934181
WAN008CW5_at,5.298354889
WAN008CW6_at,5.763372053
WAN008CW8_at,7.633390171
WAN008CW9_at,4.153811303
WAN008CW9-rc_at,4.454996286
WAN008CWA_at,4.927042777
WAN008CWB_at,5.154106386
WAN008CWC_x_at,5.132280222
WAN008CWD_at,3.810171017
WAN008CWE_at,6.904873825
WAN008CWJ_at,6.481234783
WAN008CWM_at,4.838960943
WAN008CWQ_at,6.504408652
WAN008CWR_at,4.343674105
WAN008CWT_at,3.992978086
WAN008CWV_at,6.803662106
WAN008CWW_at,2.969251336
WAN008CWZ_at,5.288141743
WAN008CX0_at,5.661658403
WAN008CX2-rc_at,7.825601584
WAN008CX4_at,4.995519092
WAN008CX5_at,4.695532894
WAN008CX6_at,5.853779836
WAN008CX7_at,3.181222639
WAN008CX8_at,3.504148571
WAN008CX9_at,5.264608392
WAN008CXC_at,3.687833989
WAN008CXD_at,4.174748343
WAN008CXF_at,4.353720012
WAN008CXH_x_at,3.875511175
WAN008CXI_at,3.045403565
WAN008CXM_at,5.709138096
WAN008CXN_at,3.948026468
WAN008CXO_at,5.587453295
WAN008CXU_at,5.668834249
WAN008CXV_at,3.591832988
WAN008CXW_at,5.601013905
WAN008CXX_at,5.296172376
WAN008CXZ_at,4.9091131
WAN008CY5_f_at,6.051521623
WAN008CY5_x_at,2.462262738
WAN008CY7_at,4.422801622
WAN008CY8_at,3.878974587
WAN008CYA_at,5.533676801
WAN008CYC_at,3.531049669
WAN008CYD_x_at,3.532362584
WAN008CYE_x_at,4.115070964
WAN008CYF_at,2.933982252
WAN008CYG_at,4.535740736
WAN008CYH_at,4.074479921
WAN008CYI-rc_x_at,6.13273442
WAN008CYJ_at,3.962092168
WAN008CYO_x_at,7.282204563
WAN008CYT_at,3.699035657
WAN008CYV_at,6.664315983
WAN008CYW-rc_at,5.974806933
WAN008CYY_at,4.609044902
WAN008CYZ_at,5.995288849
WAN008CZ0_at,4.556043019
WAN008CZ1_at,2.68677984
WAN008CZ2_at,3.161193251
WAN008CZ5_at,7.543476985
WAN008CZ6_at,4.650156296
WAN008CZ8_at,3.756596736
WAN008CZ9_at,4.286964774
WAN008CZA_at,3.252607402
WAN008CZB_at,6.613835205
WAN008CZD_at,4.64981346
WAN008CZE_at,4.117916989
WAN008CZF_at,4.759456882
WAN008CZG_at,4.184836459
WAN008CZI_at,5.143828326
WAN008CZJ_at,5.095389135
WAN008CZL_at,6.181860013
WAN008CZM_at,6.319998811
WAN008CZP_at,5.818120765
WAN008CZR_at,5.423737229
WAN008CZV_at,4.708164569
WAN008D00_at,3.431504873
WAN008D02_at,4.554614846
WAN008D05_at,3.917251966
WAN008D06_at,5.598041365
WAN008D07_at,4.837573367
WAN008D08_at,4.153121819
WAN008D09_at,3.306477839
WAN008D0A_at,3.566333743
WAN008D0A-rc_at,6.0036766
WAN008D0C_at,2.931291906
WAN008D0D_f_at,10.64629853
WAN008D0D_x_at,5.159939686
WAN008D0E_at,4.320246501
WAN008D0H_at,3.5762464
WAN008D0J_at,5.116098179
WAN008D0K_at,5.020964345
WAN008D0M_at,5.8246359
WAN008D0N_at,4.440647809
WAN008D0O_at,8.764323014
WAN008D0Q_at,5.509518305
WAN008D0S_at,4.833790657
WAN008D0T_f_at,6.999961475
WAN008D0T_x_at,4.450836955
WAN008D0V_at,5.046051372
WAN008D0W_x_at,4.812614968
WAN008D0X_at,4.610653161
WAN008D0Y_x_at,4.03632791
WAN008D10_at,5.800565508
WAN008D11_at,6.231523848
WAN008D12_at,4.004265908
WAN008D13_at,7.630970283
WAN008D15_at,2.393277716
WAN008D16_at,5.000532876
WAN008D17_at,5.409561339
WAN008D19_x_at,5.032748483
WAN008D1B_at,4.499774614
WAN008D1E_at,4.19430133
WAN008D1F_x_at,3.117756118
WAN008D1G_at,5.80027479
WAN008D1H_at,6.237118182
WAN008D1I_at,3.700647564
WAN008D1J_at,5.624880664
WAN008D1K_at,4.549070299
WAN008D1L_at,3.925187595
WAN008D1N_at,4.789948688
WAN008D1Q_at,4.377392323
WAN008D1S_x_at,3.829824334
WAN008D1T_at,4.314214659
WAN008D1X_at,2.694767336
WAN008D22_at,3.645552125
WAN008D26_at,5.873087718
WAN008D27_at,8.049030236
WAN008D28_at,5.876898812
WAN008D29_s_at,9.358924662
WAN008D2B_at,7.033628337
WAN008D2C_at,6.979532567
WAN008D2G_at,4.829977105
WAN008D2K_x_at,5.250445458
WAN008D2L_at,7.108428103
WAN008D2N_at,6.222829682
WAN008D2O_x_at,4.624318128
WAN008D2Q_at,6.601151096
WAN008D2R_x_at,4.302353466
WAN008D2S_at,6.276895534
WAN008D2Y_at,6.339546262
WAN008D2Z_at,7.689757132
WAN008D31_at,6.231679991
WAN008D32_at,6.473530867
WAN008D36_at,2.763357767
WAN008D37_at,5.088182318
WAN008D38_at,3.110970378
WAN008D39_x_at,8.454329168
WAN008D3C_at,4.595838062
WAN008D3G_x_at,6.136526676
WAN008D3H_at,3.74778098
WAN008D3I_at,4.506748001
WAN008D3K_at,6.375682594
WAN008D3L_at,4.60808502
WAN008D3N_x_at,3.777319436
WAN008D3O_at,4.868917764
WAN008D3P_at,5.842500835
WAN008D3Q_at,4.857925106
WAN008D3S_x_at,3.266944631
WAN008D3U_at,6.656901177
WAN008D3W_at,5.171558294
WAN008D3X_at,5.260979384
WAN008D3Z_at,4.266284425
WAN008D42_at,8.342809721
WAN008D43_x_at,7.001563335
WAN008D44_at,6.790738154
WAN008D48_at,6.353853517
WAN008D4A_at,5.707440444
WAN008D4B_at,2.906672734
WAN008D4D_at,6.219886375
WAN008D4G_x_at,6.489008682
WAN008D4H_at,5.413906915
WAN008D4I_at,6.450381772
WAN008D4J_at,5.15696012
WAN008D4K_at,5.456277576
WAN008D4M_at,3.832452665
WAN008D4N_at,4.136997681
WAN008D4O_at,5.847253903
WAN008D4P_at,4.783461698
WAN008D4S_at,4.559452714
WAN008D4U_at,4.202499766
WAN008D4V_at,2.895779297
WAN008D4W_at,5.353319694
WAN008D51_at,5.297287279
WAN008D55-rc_at,4.543187384
WAN008D56_at,3.534939494
WAN008D57_at,4.595975177
WAN008D59_at,4.475712654
WAN008D5G_x_at,3.660580595
WAN008D5I_x_at,9.472079095
WAN008D5K_at,3.931475422
WAN008D5P_at,3.799425112
WAN008D5Q_x_at,5.134519386
WAN008D5R_at,4.955855178
WAN008D5U_x_at,3.236139187
WAN008D5V_x_at,8.570841141
WAN008D5X_at,5.554836134
WAN008D66_at,5.316710486
WAN008D68_at,4.32852072
WAN008D69_at,4.925092586
WAN008D6B_at,5.403921943
WAN008D6C_at,5.103039151
WAN008D6E_x_at,4.846401899
WAN008D6H_x_at,3.750334684
WAN008D6J_at,4.34191483
WAN008D6K_at,8.376577719
WAN008D6O_at,5.567901664
WAN008D6R_at,6.870877719
WAN008D6S_at,5.800179188
WAN008D6Z_x_at,3.836400221
WAN008D70_x_at,5.423885562
WAN008D72_at,5.700286778
WAN008D76_at,5.612691701
WAN008D79_at,4.326305629
WAN008D7B_at,4.322636077
WAN008D7G_at,7.330531654
WAN008D7H_x_at,3.271469012
WAN008D7K_at,6.399380809
WAN008D7L_x_at,4.025856501
WAN008D7O_at,4.49613124
WAN008D7Q_at,5.9291363
WAN008D7R_at,4.120002886
WAN008D7S_at,8.896314017
WAN008D7T_at,4.327301819
WAN008D7W_at,4.389806586
WAN008D7X_at,5.839388634
WAN008D7Z_at,4.390836105
WAN008D82_at,4.366901927
WAN008D85_at,6.468573086
WAN008D8B_at,3.689207071
WAN008D8D_x_at,7.303866989
WAN008D8E_at,6.795441621
WAN008D8I_x_at,6.454851996
WAN008DA9_at,6.02437289
WAN008DAD_at,5.145654508
WAN008DAF_at,6.654374461
WAN008DAG_at,7.301813354
WAN008DAI_x_at,5.247546567
WAN008DAP_at,7.450839723
WAN008DAU_at,2.752921842
WAN008DAW_x_at,5.22057332
WAN008DB3_at,5.61529006
WAN008DB4_at,4.577227348
WAN008DB5_at,3.718876694
WAN008DB7_at,5.20255656
WAN008DB8_at,4.80510826
WAN008DBB_at,4.799485191
WAN008DBC_x_at,6.174180068
WAN008DBD_at,4.43218696
WAN008DBG_x_at,3.717028727
WAN008DBL_at,10.45634451
WAN008DBM_at,4.59241107
WAN008DBQ_at,6.247316067
WAN008DBR_at,4.167429938
WAN008DBX_at,3.457656041
WAN008DBZ_at,4.222517521
WAN008DC2_at,5.189267473
WAN008DC4_at,7.699161506
WAN008DC9_at,6.064817581
WAN008DCL_at,3.739854348
WAN008DCN_at,4.076567391
WAN008DCP_at,5.373602781
WAN008DCQ_x_at,2.978507368
WAN008DCS_at,5.404910397
WAN008DCU_at,10.72986062
WAN008DCV-rc_at,5.664380224
WAN008DCW_at,7.05219721
WAN008DD1_at,6.944421731
WAN008DD3_at,5.102824084
WAN008DDF_x_at,4.107816173
WAN008DDP_x_at,4.084855415
WAN008DDR_at,4.253851812
WAN008DDS_at,4.527036305
WAN008DDU_at,7.793162222
WAN008DDV_at,3.413999727
WAN008DDX_x_at,2.557027626
WAN008DDX-rc_at,3.554984109
WAN008DDZ_at,4.48182788
WAN008DE2_at,2.962974441
WAN008DE3_at,4.473263177
WAN008DE3-rc_at,3.588979005
WAN008DE6_at,4.076389771
WAN008DE8_at,6.69908068
WAN008DEC_at,4.170560204
WAN008DED_at,4.73980646
WAN008DEE_at,3.835469884
WAN008DEH_at,3.76045256
WAN008DEI_at,4.77136927
WAN008DEK_x_at,4.32997449
WAN008DEL_at,5.278038476
WAN008DEO_at,4.847093486
WAN008DEW_at,3.717064927
WAN008DEY_at,3.824978254
WAN008DEZ_at,4.03149105
WAN008DF2_x_at,5.562970908
WAN008DF4_at,3.505989228
WAN008DF5_at,3.837330729
WAN008DF8_at,4.51584262
WAN008DFA_at,7.042439406
WAN008DFF_x_at,4.721091573
WAN008DFH_at,7.718404942
WAN008DFI_at,4.299606308
WAN008DFK_at,3.134285613
WAN008DFQ_at,4.761431826
WAN008DFT_at,5.027176912
WAN008DGC_at,3.891208913
WAN008DGD_at,6.705826728
WAN008DGE_at,7.577574619
WAN008DGF_x_at,7.137276207
WAN008DGK_at,5.44490253
WAN008DGM_at,4.131656664
WAN008DGN_at,4.165914453
WAN008DGQ_x_at,4.390729592
WAN008DGT_at,5.472314774
WAN008DGU_f_at,4.282515952
WAN008DGU_x_at,4.705189935
WAN008DGW_at,5.452570168
WAN008DGZ_at,5.161241083
WAN008DH1_x_at,6.795545267
WAN008DH2_at,7.380507041
WAN008DH6_x_at,4.97177411
WAN008DH7_x_at,5.674934348
WAN008DHD_at,4.957729276
WAN008DHI_at,4.289516029
WAN008DHM_at,4.888496246
WAN008DHN_at,4.556557156
WAN008DHO_at,5.024973076
WAN008DHP_at,4.72184788
WAN008DHS_x_at,4.042755831
WAN008DHU_at,6.87186511
WAN008DHX_x_at,3.323841611
WAN008DHY_at,4.736200103
WAN008DI0_at,5.375997243
WAN008DI2_at,6.696246886
WAN008DI6_at,5.02564296
WAN008DI7_at,6.255738889
WAN008DI8_at,5.402033591
WAN008DIA_at,7.48432975
WAN008DIB_at,3.48747121
WAN008DIC_x_at,3.656512588
WAN008DIE_at,4.465485198
WAN008DIK-rc_at,6.21017934
WAN008DIL_at,3.517859901
WAN008DIN_at,6.409436776
WAN008DIO_at,3.893006502
WAN008DIP_at,5.227541914
WAN008DIQ_x_at,2.676548001
WAN008DIS_at,5.415112869
WAN008DIT_at,3.999871351
WAN008DIV_at,6.619467077
WAN008DIX_at,4.897974579
WAN008DJ1_at,4.46233077
WAN008DJ1-rc_at,4.473585861
WAN008DJ2_at,4.979375912
WAN008DJ3_at,3.976141659
WAN008DJ5_at,3.897686967
WAN008DJ6_at,6.852343672
WAN008DJ7_at,5.232474359
WAN008DJ8_f_at,8.639478057
WAN008DJ8_x_at,6.513183262
WAN008DJ9_at,5.532751851
WAN008DJB_at,6.250642789
WAN008DJC_at,3.011128446
WAN008DJD_at,4.281850528
WAN008DJE_at,4.261142561
WAN008DJI_at,6.875571824
WAN008DJJ_at,5.35905715
WAN008DJK_at,3.276930594
WAN008DJQ_at,4.215365174
WAN008DJR_at,5.276107646
WAN008DJX_at,5.19087993
WAN008DJY_at,6.255202508
WAN008DK0_at,3.692469286
WAN008DK1_at,7.286203524
WAN008DK3_at,8.664262482
WAN008DK4_at,5.695430624
WAN008DK5_at,3.920763993
WAN008DKB_at,4.246245956
WAN008DKD_at,5.195406753
WAN008DKG_at,3.111080893
WAN008DKH_x_at,4.636025921
WAN008DKI_x_at,2.928294448
WAN008DKJ_x_at,5.493829069
WAN008DKM_at,5.352247952
WAN008DKN_at,3.728977456
WAN008DKP_at,3.44914663
WAN008DKP-rc_at,4.314707975
WAN008DKQ_x_at,6.090298535
WAN008DKR_at,5.093523791
WAN008DKS_at,4.51921559
WAN008DKX_at,7.804423425
WAN008DL0_at,5.448058315
WAN008DL3_at,2.212927208
WAN008DL4_at,3.663970308
WAN008DL6_at,6.962113267
WAN008DL9_at,8.181305757
WAN008DLA_at,4.41421579
WAN008DLB_at,5.475133616
WAN008DLC_at,5.035736122
WAN008DLD_at,4.553961791
WAN008DLE_at,4.475740604
WAN008DLF_at,5.051657529
WAN008DLH_at,8.011284081
WAN008DLI_at,3.258771314
WAN008DLJ_at,7.128538287
WAN008DLP_at,4.947052758
WAN008DLQ_at,9.895989475
WAN008DLR_at,6.954946359
WAN008DLV_at,8.637233245
WAN008DLY_at,6.44213344
WAN008DLZ_at,4.940314493
WAN008DM0_at,4.732083044
WAN008DM1_at,6.27772087
WAN008DM2_at,6.433176751
WAN008DM4_at,4.098945125
WAN008DM8_at,4.249834934
WAN008DM9_x_at,4.960590968
WAN008DME_at,5.594387711
WAN008DMF_at,6.350175476
WAN008DMG_x_at,3.115365345
WAN008DMG-rc_at,3.45980668
WAN008DMI_at,5.570181723
WAN008DMJ_at,4.941000667
WAN008DML_at,6.328365811
WAN008DMN_at,3.610104542
WAN008DMP_at,5.884057208
WAN008DMQ_f_at,3.513376778
WAN008DMQ_x_at,3.665000032
WAN008DMR_f_at,4.211734747
WAN008DMR_x_at,3.335811894
WAN008DMW_at,4.36522925
WAN008DMY_at,3.083589372
WAN008DN1_at,4.85924007
WAN008DN2_at,5.218975111
WAN008DN6_x_at,5.61669881
WAN008DN7_at,3.447027465
WAN008DNA_at,5.997363678
WAN008DNE_at,4.594680654
WAN008DNH_at,5.004426228
WAN008DNJ_at,5.942681926
WAN008DNM_at,6.536779599
WAN008DNN_at,3.446102807
WAN008DNO_at,5.396320338
WAN008DNP_at,5.438166703
WAN008DNR_at,3.349420409
WAN008DNZ_at,6.240606623
WAN008DO0_at,2.572618471
WAN008DO2_at,6.449687331
WAN008DO3_at,6.289566403
WAN008DO4_at,3.3371512
WAN008DO5_at,4.455222604
WAN008DO7_x_at,3.637750092
WAN008DO8_x_at,4.541856053
WAN008DO9_at,5.946823927
WAN008DOG_at,3.376585667
WAN008DOJ_at,5.60845822
WAN008DOK_at,4.76812222
WAN008DOL_at,5.557522482
WAN008DOO_x_at,3.977420997
WAN008DOO-rc_x_at,5.667643565
WAN008DOR_at,5.255340404
WAN008DOS_at,7.346034152
WAN008DOT_at,7.627474215
WAN008DOU_at,5.115303901
WAN008DOW_at,4.623462916
WAN008DOZ_at,3.823584834
WAN008DP1_x_at,3.252047038
WAN008DP3_at,6.967741039
WAN008DP4_at,3.37615971
WAN008DP7_at,4.279034105
WAN008DPB_at,4.75733395
WAN008DPF_at,5.166642593
WAN008DPI_at,4.333715654
WAN008DPJ_at,5.454211801
WAN008DPM_at,3.156367973
WAN008DPO_at,6.602980727
WAN008DPS_at,3.376824493
WAN008DPU_at,4.865500043
WAN008DPY_at,2.646296004
WAN008DPZ_at,3.435994852
WAN008DQ1_at,4.77722782
WAN008DQ2_at,4.734249738
WAN008DQ2-rc_at,4.188368201
WAN008DQ3_at,4.741492806
WAN008DQ4_at,6.17705693
WAN008DQA_at,3.650320999
WAN008DQB_at,6.314156147
WAN008DQC_at,5.167804005
WAN008DQD_at,5.630591754
WAN008DQE_at,3.561372326
WAN008DQG_at,4.361753466
WAN008DQI_at,3.880505477
WAN008DQK_at,3.680213026
WAN008DQM_at,6.049274748
WAN008DQP_at,3.969381954
WAN008DQR_at,4.152169236
WAN008DQT_at,3.801394385
WAN008DQV_x_at,2.55436167
WAN008DQX_at,4.635504027
WAN008DR0_at,4.077292646
WAN008DR1_x_at,5.998892609
WAN008DR3_at,3.475157866
WAN008DR6_at,6.139914924
WAN008DR9_at,4.26750724
WAN008DRA_at,7.117694618
WAN008DRB_at,4.061744297
WAN008DRC_at,7.62087869
WAN008DRE_at,5.178665155
WAN008DRG_at,6.12371396
WAN008DRI_at,3.731094732
WAN008DRJ_x_at,3.923484634
WAN008DRK_at,4.06136938
WAN008DRL_at,4.594665621
WAN008DRM_at,7.422196714
WAN008DRN_x_at,4.736403377
WAN008DRO_at,4.713435288
WAN008DRP_at,4.804494621
WAN008DRQ_x_at,4.706417183
WAN008DRR_at,4.517422861
WAN008DRS_at,3.398384513
