log_prec_y,Gene ID
0.7502018182855749,100736554
0.6440153283263815,100736555
0.6657497475316283,100736556
0.7623606693793235,100689408
0.750763273,100689409
0.6593343005400033,100689410
0.6604508667429123,100689412
0.7106668292019835,100689413
0.788577406,100689414
0.2279886330186548,100689415
0.6233539234304931,100689416
0.5354569963573499,100689417
0.4854314751916248,100689419
0.6102494011006485,100689420
0.4728979261511441,100689421
0.5267052921853252,100689424
0.5629642615979432,100689425
0.7756468432532277,100689428
0.8253380985111295,100689430
0.7983430585177002,100689432
0.9170368802389016,100689433
0.365978277,100689434
0.308308905,100689435
0.599668225,100689436
0.7434793742929463,100689437
0.4160746734015702,100689438
0.2607527068120944,100689440
0.4115097765175676,100689442
0.2970858651356605,100689445
0.6362700376154077,100689446
0.6595723090645346,100689448
0.6607055574778602,100689449
0.6385019041727366,100689450
0.703752448,100689451
0.5064071038077536,100689454
0.4813560048774069,100689455
0.5526135883048727,100689456
0.3114019608497672,100689457
0.6074539,100689459
0.2625519424502847,100689460
0.711712833,100689462
0.6112759734288836,100689463
0.4716792405668397,100689464
0.2601529544663488,100689465
0.5643043205754182,100689466
1,100689467
0.6420518199145101,100689468
0.6040250997502192,100689469
0.9538165375679756,100689472
0.488398325,100689474
0.1927041286994118,100689475
0.7047211163551269,100689476
0.2642670702036689,100689301
0.6432982966259047,100689302
0.6185083754188081,100689303
0.5602242510310526,100689304
0.1527064319408138,100689306
0.838414161,100689308
0.7022539712767955,100689309
0.54268183,100689310
0.5464677542430583,100689312
0.5876225722290177,100689313
0.7391065000554427,100689314
0.6665983986259615,100689315
0.4778229539433724,100689316
0.4628934194457086,100689317
0.7554667791859657,100689318
0.4244622637704835,100689320
0.4194217,100689322
0.5390341109600584,100689323
0.5064914478181104,100689324
0.5859600021089141,100689325
0.39841534,100689326
0.7861339486303025,100689327
0.4903075689065436,100689328
0.3434163745944831,100689329
0.2974430606025526,100689331
0.3881612492793323,100689333
0.4962645587257466,100689334
0.6167789346385304,100689335
0.4838713241543044,100689336
0.2809061860045558,100689339
0.6145801671076565,100689341
0.4679035528980533,100689342
0.9468130672106958,100689343
0.766926606,100689344
0.7843625021807387,100689345
0.6791304319672989,100689346
0.5737736775792662,100689347
0.4885960781052827,100689348
0.48764654,100689349
0.3135528528011043,100689350
0.4857480666615376,100689351
0.6566527641053079,100689352
0.515764467,100689353
0.677178781,100689354
0.8671895842040438,100689359
0.4947915562783616,100689360
0.5778557409591503,100689361
0.357785465,100689362
0.5462687288130182,100689363
0.4238101325114072,100689365
0.6401486482111978,100689367
0.4486801145928236,100689368
0.3367643317981925,100689369
0.3797738831008662,100689370
0.6853581016092954,100689371
0.6084930691684189,100689372
0.5087873673737419,100689373
0.231766225,100689374
0.5726209420807862,100689375
0.6621778211015438,100689376
0.7289004415263929,100689377
0.582133471,100689378
0.5427599311143182,100689380
0.8094244387643936,100689382
0.5186704720717827,100689387
0.5326778741239416,100689388
0.4203113085620887,100689393
0.6305246737698312,100689394
0.613816611,100689395
0.7034497192252356,100689397
0.5542428327874673,100689398
0.2251345912389899,100689399
0.676028421,100689400
0.4242138656845487,100689401
0.7236701375640417,100689402
0.6026256522847793,100689403
0.4231253016086801,100689404
0.9818173792489162,100689405
0.713030707,100689406
0.5516357559892487,100689407
0.8289895523647275,100758970
0.5765593254590881,100774853
0.4350229325725695,100754707
0.5213325925548918,100759003
0.3400539122560769,100771188
0.591669038,100765235
0.7862294180940709,100771635
0.6573415561715342,100762068
0.5349861842632554,100768801
0.6042052846406026,100768242
0.4865687771912544,100750444
0.5052932993543463,100770125
0.4189897230334313,100762965
0.4992625659279524,100763608
0.7964642429591899,100771594
0.5701135351725096,100760258
0.5170633862870018,100755703
0.1122817799897088,100689043
0.2544134607239816,100689042
0.5853454826821682,100757071
0.7520957164474039,100762284
0.074544107,100689390
0.8584192015394679,100765366
0.4012687575100488,100765075
0.1687269313796276,100774224
0.6157928305792527,100761113
0.5271643508180708,100753506
0.344525734,100751825
0.487422456,100762904
0.3904309213044472,100766256
0.049982758,100765509
0.5119471331313626,100767083
0.3185747109516291,100767961
0.4994340806277673,100689277
0.5563780244510743,100757909
0.5503216865735152,100769566
0.5794278966689919,100752216
0.4515137000577827,100754009
0.3130601476211048,100751644
0.6101899545091422,100750960
0.3605701049132635,100750960
0.4933606161121583,100750960
0.5287257904095263,100750667
0.4081971229107755,100753715
0.6700674655054581,100753715
0.3100957686130883,100755750
0.5013619247415226,100756046
0.4636646261834591,100753411
0.4652731585512214,100752812
0.2837606009480858,100752812
0.4683141073522955,100752812
0.2791819876161199,100752812
0.4647616827946579,100752812
0.3865560325499479,100768260
0.6949211729186566,100767682
0.4561061830714127,100767682
0.5582255187603387,100769231
0.341580864,100754336
0.3435266532639697,100754621
0.1584719310680649,100753061
0.4129731009821393,100753061
0.4841402960965098,100753061
0.3509354652546877,100753655
0.5109500994738778,100753953
0.4642982607054693,100753953
0.6734640674267617,100754538
0.5632577706982881,100754538
0.4775225434717255,100754538
0.3155137694729757,100757444
0.3286487892961107,100757444
0.9348047826335264,100757444
0.5634644053754193,100757729
0.5788539644774187,100755695
0.1970643193662949,100751989
0.670939482,100758097
0.670939482,100758097
0.6793362513611445,100751290
0.5052836899645746,100751290
0.7986004195307023,100751290
0.4724052247737826,100751290
0.5170219179926898,100751290
0.4517250959506826,100750414
0.4517250959506826,100750414
0.5575171009184748,100750703
0.4012042213714207,100774316
0.3785476067338179,100774897
0.9198626723153313,100774897
0.4943638357071055,100763471
0.5650810876492657,100762895
0.6678984609393348,100762607
0.4495191314966425,100762020
0.3809276037625361,100762312
0.5594019843631843,100761439
0.802513185,100758740
0.4015086875485351,100761058
0.3613297915241259,100761058
0.4906645390435259,100761058
0.4920179217090171,100761058
0.5173717742456868,100761058
0.4630811099188585,100761058
0.6851042167743845,100761058
0.6123648920249489,100761058
0.512513486,100760179
0.6811946511859248,100759889
0.6935747700781603,100754887
0.5584439331511877,100755176
0.3417040533916081,100756056
0.5330148814749841,100758365
0.6697659735425853,100758365
0.62459226,100756342
0.5007221961942936,100763616
0.4417314749724016,100763336
0.511779928,100763903
0.5896466172924103,100766959
0.4470117445810287,100767245
0.6758855637825093,100771946
0.5353285029114687,100768031
0.6235696034980566,100768321
0.507924594,100769174
0.4839795757948734,100769174
0.4904324276107447,100772518
0.4729878100011535,100770226
0.4824928753921185,100770226
0.6588423540052986,100769742
0.2659235130061407,100773678
0.7271465266341712,100773968
0.3837667451540379,107979073
0.3687526103811677,100689173
0.6034126261159715,100770793
0.4544740864276101,100774841
0.7743581813687104,100773345
0.6152195480767157,100773635
0.1787154618139131,100773919
0.5363269696373388,100773919
0.6977703100434052,100773919
0.3679852029751399,100773919
0.3046706404532485,100773919
0.3374761470398766,100750506
0.2397922020062811,100750506
0.8562005382033635,100750795
0.2614116798653739,100769505
0.6984666202582082,100760300
0.2893571473134024,100765477
0.1355864667409801,100765477
0.4692262933907717,100774626
0.5109831517156754,100774626
0.4124390134714769,100759760
0.3749981147632819,100772426
0.747560629,100767504
0.4808372090017016,100768868
0.4269522287041049,100768868
0.5159400328256767,100768289
0.533836601,100764898
0.2594310340307146,100769778
0.4723061982973943,100767775
0.186868287,100767775
0.6332474607071229,100768639
0.6895181419493902,100768932
0.5898928730648384,100769495
0.3432356933191823,100761495
0.312332037,100767719
0.3003081075240998,100767719
0.5669672198104617,100769598
0.5278634905744665,100768737
0.5519044868245063,100768737
0.6260222664777606,100753279
0.9058481909114952,113832273
0.5922467499036991,100752981
0.545060156,100773666
0.403297974,100773375
0.6975959288439258,100772503
0.3385358568594126,100751511
0.414364734,100771932
0.4743203910508208,100770775
0.4394674417308022,100770115
0.548693696,100769822
0.26106559,100769537
0.2833158863273075,100769248
0.2668936928677924,100768969
0.4319492754260065,100768969
0.4491357903539535,100768678
0.7066053990613335,100768386
0.3099794396618697,100766766
0.2322296214051671,100766766
0.2953864109648921,100767060
0.7753299558689424,100766187
0.6803722737270055,100766187
0.3004104877195975,100765309
0.4545366306337388,100764729
0.577878504,100764729
0.5980461033252888,100767594
0.3449395138753551,100768168
0.6614725449204513,100768168
0.3898285005837632,100769313
0.4892601097136846,100769601
0.6783131753616565,100769601
0.4403803834457463,100770179
0.3171639857846255,100763780
0.2857003490508256,100763780
0.6679939267679466,100769975
0.6199842240897577,100764264
0.7514344760590351,100764264
0.6925477302898877,100764264
0.401163289,100765245
0.5467412774028049,100765535
0.4372560288662782,100765822
0.5296615737580309,100770544
0.7323122329236894,100766703
0.7123740461033925,100766703
0.5942247960540923,100771398
0.3277492419567158,100767573
0.5214989557843708,100767573
0.3026965335247594,100767573
0.3242801859737869,100767573
0.5762974518356506,100767573
0.3259623140151212,100771689
0.4690271422045894,100771980
0.647687684,100689093
0.6455210279165658,100689093
0.4982757087349823,100762835
0.4461060546295466,100764489
0.3210227645647056,100763609
0.4357710199123124,100760910
0.3144886506094611,100760910
0.2584088009985331,100761777
0.3343653027982279,100762366
0.5104042025410112,100762366
0.4970661839330386,100764189
0.4663390652598603,100757148
0.4657606289075267,100756668
0.7823283950944997,100770230
0.1715479280058902,100755489
0.3964801598895873,100754437
0.5689471387176773,100758877
0.4359504311557652,100754150
0.5212124772048915,100750781
0.5179621153026402,100750781
0.5917347416086669,100775056
0.354049325,100774480
0.7158709326764144,100774773
0.4355369813382806,100774197
0.5059050395764115,113832283
0.6172245548581239,100773616
0.757352505,100773900
0.8139364489218118,100752826
0.6608064130600237,100752826
0.5407385570089032,100773033
0.4406895205814914,100773033
0.2764910483572962,100752229
0.3729605597534402,100751075
0.4535087545329537,100758557
0.6682006437901119,100755662
0.4495165043923965,100754792
0.8867028627779509,100754792
0.7163805370200033,100758269
0.2047174494376628,100757694
0.5496181358094258,100756825
0.5115115946297286,100753922
0.613376718,100753625
0.5238183524137445,100753625
0.4953134596975639,100759356
0.7219982620636434,100769497
0.2807511108562613,100768355
0.6836486598999063,100768355
0.4085952253673461,100770360
0.3757980945958017,100764991
0.3487561630200528,100764991
0.5558275817266038,100762401
0.3002715257267641,100762401
0.8546297890700256,100761812
0.5029741361677762,100762102
0.76697148,100763843
0.5319160669967409,100763843
0.4668403778423048,100759958
0.7006594176852806,100759958
0.4941231295461606,100763272
0.4938402752302868,100763272
0.5506286486599428,100762983
0.150281545,100758914
0.6170605375145328,100758627
0.5592299994162764,100757844
0.629886862,100758336
0.2320682376664607,100762693
0.700209644,100762457
0.6460413927404935,100762162
0.3000578376226762,100761389
0.4524251228060428,100761096
0.3791070593290107,100761096
0.2523402053748174,100760223
0.6501815121088488,100769327
0.455274055,100755032
0.6873248588928511,100755032
0.5413514798001833,100755318
0.5218052317778837,100755318
0.4965434417681505,100762780
0.5814736010295072,100762780
0.6649984752309352,100762780
0.6286628727900861,100762780
0.5016125219211047,100767030
0.6241261442691365,100767887
0.5544149903771132,100689461
0.4252179077477913,100769791
0.6270321477755965,100770372
0.5240505079788466,100760353
0.7101871014504259,100769928
0.5334357187114577,100769967
0.6496455188602916,100769967
0.5285773380548268,100773419
0.7477010662803809,100773419
0.5309701208721564,100689208
0.3703753463219651,100689208
0.7288344392119531,100750396
0.5828267206829624,100750396
0.4133593004514882,100773709
0.5174182384483278,100767274
0.5758826896307218,100769391
0.8513101059504603,100774878
0.3363328667646397,100768240
0.7717453666863742,113832350
0.53985607,100769100
0.3975605163962163,100763967
0.1084761559479267,100757483
0.6006203699193929,100757483
0.7496479329359363,100757767
0.3781057450436496,100758343
0.2840478982603932,100758634
0.6494282669316288,100758920
0.3604495598245148,100759208
0.5297910313721853,100759495
0.4963748947313021,100759495
0.6789673469714419,100759495
0.4758573278139829,100752063
0.2172241307077879,100774706
0.4632585619269236,100757323
0.4395812655270635,100757607
0.4432225991179228,100760883
0.6545315502637731,100758184
0.6104481727943696,100761170
0.5821507706643272,100761170
0.6167622636466298,100761170
0.5186293101149245,100760005
0.457066759,100766146
0.5262758106024888,100766146
0.5202106355391313,100767785
0.4863061107060646,100765566
0.6871496631723402,100767494
0.4657527242751896,100767494
0.6219192988612015,100767205
0.3192816983765623,100771848
0.4820213078428542,100754934
0.3328045676813271,100754640
0.4186733833684591,100756104
0.6285804409080132,100772186
0.6771647639409748,100751564
0.6070915498537063,100772549
0.4716242557533694,100772549
0.5327804068503522,100772549
0.5075430920993019,100772549
0.2409432144530905,100772842
0.7585985211139757,100772842
0.2409432144530905,100772842
0.440253694,100772842
0.5298020437319385,100772063
0.658690126,100771777
0.3714012258878758,100771293
0.4266183592813967,100758982
0.4520777591648947,100758982
0.5543347530281729,100763016
0.5543347530281729,100763016
0.4853575421069522,100763016
0.6199441915601901,100764263
0.6199441915601901,100764263
0.7746053883045161,100765344
0.3601499652243589,100765924
0.6791185773936801,100765924
0.5119332845137531,100765635
0.2860029266038113,100767958
0.6193304672057757,100766803
0.6954648355239939,100766513
0.4056541007754246,100750809
0.4056541007754246,100750809
0.4069450754268298,113832379
0.3771603046079352,100760968
0.3772528897660062,100759885
0.3339973992116606,100760680
0.3972039089226487,100760680
0.5793123110302261,100755208
0.5405647879777128,100756675
0.440960523,100756675
0.5869043912815018,100756374
0.5026627033712844,100756374
0.4320650861146268,100756374
0.6000902805857383,100770879
0.776655871,100767849
0.5619819733897243,100767271
0.3950450437557118,100767564
0.5058988764824733,100767564
0.4308648181551185,100766691
0.4908182353954414,100765232
0.8650173730003979,100764352
0.2802291818879142,100754085
0.4316615050764363,100754955
0.2089540479373214,100754661
0.8139595523175521,100752891
0.4855622597704375,100752591
0.4052811987612744,100752293
0.4652885908532246,100751815
0.2950068902381438,100750682
0.6358558312659012,100774000
0.6969758618346769,100750394
0.3834923343353479,100773706
0.5611729242212031,100773416
0.5970075170179291,100758940
0.7259751980842006,100754140
0.4454211081557159,100754140
0.42420932,100767188
0.4173105741966437,100767188
0.7838253963972905,100767188
0.4853327026271827,100766896
0.4928545414562362,100766896
0.6456012529359723,100766896
0.5339409972201556,103160160
0.9134527333834728,100769490
0.8283430487969115,100764862
0.8283430487969115,100764862
0.9599089420686312,100764565
0.7016644570583989,100764269
0.554876948,100763685
0.4627430055449076,100763402
0.5148140534370599,100762815
0.3495176983736923,100762233
0.4438370036705437,100768349
0.3438757303586958,100768349
0.4957243186580971,100761466
0.2559860087109586,100761466
0.5872843362077005,100761173
0.4146192609886834,100768421
0.4093189622355128,100767167
0.8005493316888472,100766872
0.5512073675562754,100766872
0.6576978959767193,100771185
0.5570166386433248,100770903
0.594236295,100766289
0.7175269330462801,100766289
0.4418913679884507,100765993
0.6918460176996609,100765993
0.6332366323948161,100765413
0.6756646921763708,100763473
0.5077291628806692,100763473
0.304306167,100769469
0.6477465089196754,100763187
0.7513111368005256,100769185
0.3817665026467363,100762897
0.444539553,100761441
0.4435812543801078,100760860
0.4453292104598306,100767453
0.3992904643136478,100760327
0.8367020404913522,100760327
0.5041027867913285,100760327
0.676089963,100759170
0.5906753869669744,100759170
0.6413346387339124,100759455
0.5304215232269631,100759717
0.016012723,100759717
0.4415459303314771,100759230
0.5302047989798634,100762628
0.807368532,100762628
0.451916923,100757890
0.4784599133087392,100757890
0.7102329909140295,100762040
0.4882296032128925,100762040
0.6203758140308532,100761748
0.4953206104296702,100762334
0.1261979119264008,100761168
0.5419884242949564,100760199
0.4422073640867871,100760881
0.603247257,100768373
0.5244394699961261,100760811
0.6390518056208032,100760811
0.6746811193051422,100760811
0.6274911849660061,100771728
0.304113869,100772017
0.6244075744387638,100754452
0.8028668464001558,100753865
0.5712437416525527,100754738
0.5018204959724848,100752963
0.5989540778052744,100752963
0.7231182615348922,100769914
0.4880190671053704,100770480
0.9871057638707886,100771629
0.6117653864535573,100771629
0.5634786075764535,113832440
0.3263816361898919,100770119
0.2075957092987153,100770119
0.5860854018531807,100752472
0.7441713122231385,100752472
0.4669878938076846,100771469
0.4634974326570223,100769547
0.6748317753845418,100766764
0.5463584467657591,100767058
0.2674522179735225,100751914
0.1411141322890585,100758903
0.4084803718828906,100754361
0.359919564,100761492
0.4549601163570334,100761973
0.7397240209517332,100758424
0.4092320766675328,100758424
0.5037340156563582,100766855
0.5580407994128829,100766855
0.5875892468457969,100769266
0.5875892468457969,100769266
0.6380403159553579,100755610
0.3382634510300603,100755903
0.4687538582106052,100755870
0.3681193007585145,100756749
0.38744151,100762536
0.6348004043287487,100765933
0.5418161404436816,100764073
0.4164740240826667,100757330
0.5746474611699157,100757330
0.5451555761313036,100772177
0.4054364212650445,100764669
0.371237423,100764669
0.6266084957473206,100764669
0.6018402815034369,100763504
0.5854347723151266,100763504
0.577238797,100759246
0.4051591683649393,113832457
0.6126083718165866,100764372
0.1312397067161836,100756450
0.5091188362219518,100763789
0.3188121215003292,100765352
0.4172178941489895,100763219
0.7027995496502686,100771413
0.6040730606101996,100753139
0.9846160913653336,103161516
0.509436731,100766230
0.4849109061827298,100767103
0.3291745176817046,100767103
0.4238970053993075,100751458
0.2328078588816452,100751746
0.7286432851845012,100751746
0.2940145125139211,100767386
0.4315356461362793,100752033
0.478094875,100766527
0.6740800003888305,100758494
0.864172354,100758206
0.5260231634070088,100757912
0.3859329067596093,100767112
0.4342853030680742,113832490
0.3901924767644334,100771999
0.7216677693945903,100771999
0.3773011205825508,100771999
0.537208787,100769417
0.3397904188077569,100768851
0.5197603661968232,100763893
0.6307423962459205,100763893
0.3802049574908548,100763893
0.5973559786878064,100760804
0.5823034930775168,100771419
0.4392192791517598,100760510
0.3879467574448307,100768556
0.6456982102653013,100769129
0.2563281743152845,100763325
0.4554860290906294,100760681
0.5671079400262857,100768271
0.7374192804765809,100761384
0.6327227167397693,100763034
0.6417693284271381,100762454
0.5342176878998144,100769701
0.4987807028428216,100772871
0.5450675933340084,100765359
0.4752677151307752,100773161
0.4800063349499022,100773161
0.3478918323321044,100764206
0.730604703,100774665
0.5784464266007086,100689191
0.4601235094773596,100755256
0.5806302151598998,100754008
0.6041970241532919,100754008
0.565782784,100753215
0.2648798442424134,100759534
0.4350851783789873,100766112
0.4091054331830661,100766112
0.7082494059455643,100765530
0.5393490130374223,100765817
0.3528523799274564,100767276
0.602821752,100766991
0.7649435428313394,100689008
0.3535042534321641,100753256
0.6461789351281252,100750904
0.7451651168386176,100752957
0.4086761695617788,100750607
0.6125686000440422,100775092
0.2267863175453079,113832527
0.8608587965023027,100774618
0.5670397290161924,100774618
0.6187448004620404,100774330
0.3715073341446907,100774330
0.4997957874020117,100773172
0.5817542906643745,100751775
0.5936309105143224,100751488
0.5188738820570172,100756942
0.4987197188171325,103158569
0.7252626000408461,100756654
0.6061923066602707,107979433
0.8407085587394537,100759153
0.3522497341803524,100758863
0.3912063002568767,100758863
0.4952710713236848,100758577
0.4861626213519159,100758577
0.3085139789862439,100757712
0.4784665703803898,100765268
0.7374361636884406,100765562
0.4165327391926579,100760904
0.4436362199375631,100764390
0.4496974250138794,100764390
0.4598565704674051,100689104
0.4772594220137517,100689104
0.4851678704088719,100689104
0.3908684279398958,100759740
0.390791611,100759740
0.5305995992190005,100753811
0.7795673423730379,100754112
0.4200843730988514,100754403
0.6157584971669864,100752432
0.4832585846541063,100754690
0.6658866648921784,100752736
0.2876443569094865,100753036
0.5521219495705888,100760553
0.8095029822454762,100760844
0.3284411455868529,100766320
0.4794041308876369,100766320
0.7265634661551545,100767194
0.4664498848446202,100767482
0.40208331,100767482
0.4049627989629896,100767969
0.636835675,100767969
0.4076627120479547,100768726
0.3434094484845225,100772749
0.5580646107575444,100769012
0.669018768,100773621
0.575855599,100769298
0.7121871773036562,100769874
0.3892091279066622,100770840
0.4513404470273962,100771595
0.3962779243002172,100771595
0.7288383018731522,100774201
0.503320568,100773905
0.542887071,100756170
0.6679416683087771,100756461
0.367390093,100757338
0.3629520764573939,100757338
0.4613260975478566,100757623
0.2719395405793725,100757623
0.4179606549100735,100754717
0.3264889178422755,100758529
0.5964484132713043,100755010
0.4597982722709378,100758205
0.6589847812304952,100758818
0.8414018432424053,100751299
0.8387730747301303,100751008
0.7290554994987927,100751594
0.4977663857206888,100751594
0.4392420898426399,100774613
0.636550815,100774613
0.5623038988013362,100774613
0.4826915750576231,100774613
0.4559913187270387,100774325
0.4423587088148418,100774033
0.5329973762930247,100762844
0.3193692475920831,100762262
0.5693002434065083,100762558
0.5693002434065083,100762558
0.5634491091489996,100763138
0.8757580815070547,113832559
0.435886456,100761353
0.8552656368664038,100753038
0.6371338164451414,100751274
0.5403600881332171,100770901
0.3491795181854795,100770901
0.4869141378675582,100770901
0.38793874,100770901
0.38793874,100770901
0.4967463392473548,100769182
0.501941038,100770329
0.4445313972805395,100770329
0.6382732542682359,100770041
0.6240526382124156,100767738
0.41121186,100767156
0.5000241008255849,100767443
0.5923686478781053,100766861
0.5187922552299955,100758665
0.5548595642279989,100753936
0.47280473,100752321
0.3842945910041209,100752368
0.5424573712524965,100752368
0.5886408669939781,100750332
0.4001074041769531,100774524
0.2901179946799596,100773947
0.7383762124518303,100759948
0.2917012640055419,100773073
0.2858252751695991,100771734
0.6615059946741639,100771443
0.3771512783309999,100771443
0.5687217977490578,100771443
0.80693507,100757651
0.2790696977370478,100770299
0.3916929983974302,100769150
0.5150969361305753,100769150
0.6407142423845219,100756488
0.5154725519581248,100768872
0.4593591745227233,100768576
0.3134106868109587,100767224
0.6918088963566076,100767224
0.442910299,100767514
0.442910299,100767514
0.6696832567921513,100755324
0.5405686233543671,100754458
0.5586191069108202,100766645
0.4253834500418269,100766061
0.4035244370025473,100766354
0.4065405076241712,100765297
0.4585059574488144,100763624
0.4361196724917455,100762471
0.4099000135910935,100761888
0.4971667880375545,100752971
0.5553270486674162,100753269
0.2944208618786246,100774348
0.403497909,100774348
0.5350127493687802,100774638
0.9488222692570782,100774058
0.6885782357208733,100773763
0.4819010735683516,100773763
0.4314907859892635,100771927
0.4473597492650685,100752192
0.5020831269275393,100751324
0.5122398244209684,100769630
0.7438267044803643,100769922
0.365188834,100769342
0.741348179,100769052
0.6622565909821326,100769052
0.071755278,100769052
0.4096421243647391,100758167
0.6469712974125902,100758167
0.7016572634396903,100757875
0.2119592967134299,100768424
0.3373142538719961,100768424
0.5830704430067989,100768424
0.5918939263574922,100750882
0.4031995449142344,100750404
0.6397925778543857,100750404
0.6217985576751529,100750691
0.09109352,100759336
0.2631479281045063,100756445
0.4918277991903407,100768444
0.4829120351092061,100768444
0.6951275523431651,100757763
0.6477066818174195,100758055
0.3925711926375901,100762189
0.5291495034710532,100758813
0.500157105,100758813
0.5588549759842376,100758813
0.4374172736712579,100758813
0.5289931777329001,100759287
0.3479589811800255,100759287
0.5601985554862047,100763066
0.5734149366839532,100763358
0.4307616316930426,100763358
0.3634362521099047,100763637
0.4896035100495823,100764515
0.2589981012371297,100759572
0.3728082055880512,100759866
0.3950519856231438,100760449
0.4083090308640537,100761038
0.7482064454454638,100761331
0.5313710262487064,100766850
0.4280494865225907,100763694
0.3174042957488977,100763413
0.4181858857449871,100766212
0.5182131745641337,100767267
0.5121317074943186,100760225
0.5468784587929749,100761169
0.4624336243243647,100760592
0.2920915931101887,107978906
0.5257346951183094,100760299
0.4132977610261005,100760004
0.7249686491442159,100766611
0.4243325818312575,100766901
0.4638426681393435,100766901
0.3202986875257549,100763919
0.2967659555680303,100763634
0.2273316604749703,100763355
0.2675738242597024,100762481
0.5541124160152596,100764214
0.5310492984437015,100764214
0.540017854,100751645
0.6766205660761515,100753021
0.4886725849731899,100751933
0.1897543640670871,100752218
0.103717281,100752218
0.1897543640670871,100752218
0.1476090148276599,100754789
0.4880856140040466,100756548
0.4504929052578886,100766428
0.3328832952781672,100764415
0.5134427893564443,100751453
0.5139005452604565,100751453
0.5661093039780903,100760870
0.750451789,100757697
0.5918939263574922,100753535
0.4895156940355802,100772156
0.5288657796948696,100770151
0.1330179056055206,100771585
0.6172328641863237,100769573
0.5224769549062024,100769573
0.3681965285021997,100769284
0.4902109645784919,100769001
0.3499251305438477,100769001
0.4513640309799198,100770437
0.3265239201471909,100769755
0.2154918260366862,100769471
0.6278301264289804,100769471
0.2623078573343362,100768910
0.3906063679129197,100768616
0.7043684850337015,100768332
0.7675802388135379,100770904
0.6412834134018907,100767752
0.3548089232490591,100770618
0.5510432735238312,100753716
0.5352662024205267,100753716
0.311490678,100754592
0.4219607488574703,100760337
0.7148931092355734,100774799
0.7399402359900799,100761589
0.4485164432424995,100761008
0.5787330033670243,100751459
0.3565968031137697,100752928
0.5531962152267491,100750578
0.4541419911957459,100750578
0.7049347687377813,100750873
0.638173189,100775061
0.41147102,100764907
0.3560063026087257,100750824
0.4627896722672139,100750824
0.3241379516070595,100765600
0.6745782172064604,100766183
0.3601014434515785,100751120
0.2559932204840653,100751120
0.8239845013677506,100751120
0.6858970854363627,100751120
0.5021244115657707,100767520
0.4299720129435497,100768099
0.4380692584882763,100769631
0.4111058914300649,100769924
0.4836511782773887,100769924
0.2689031870571881,100770771
0.3523516667087153,100770489
0.5313533224314896,100771637
0.4811741174741838,100771637
0.2975081577786436,100772406
0.2975081577786436,100772406
0.662004044,100752876
0.3476796305102639,100775015
0.3762481843306832,100753176
0.6195960382210821,100759162
0.5344311956301407,100758873
0.5222016763560113,100759633
0.7012720982584166,100759148
0.2517567063911756,100760599
0.2610333740860971,100760599
0.7710053345232998,100756447
0.4979184273947106,100756157
0.4242573304265108,100756157
0.4243058933280618,100755867
